source,category,overall_niche_grade,rank_within_category,total_ranked,ncessch,ceeb,name,abbrev,short_name,location,city,state_code,latitude,longitude,grade_level,num_students,student_teacher_ratio,character,genus,tagline_category,tagline_location,guid,url,district_name,district_abbrev,district_short_name,district_location,district_city,district_state_code,district_tagline_location,district_url,niche_review_count,niche_review_average
traditional,,3,,,481848001734,442265,Elysian Fields High School,Elysian Fields High School,Elysian Fields High School,"Elysian Fields, TX",Elysian Fields,TX,32.04813,-94.850408,9-12,278,10,Public,Public School,,"Elysian Fields Independent School District, TX",4f789b6b-cfbc-46bb-917d-b1e13fc110ba,elysian-fields-high-school-elysian-fields-tx,Elysian Fields Independent School District,Elysian Fields Independent School District,Elysian Fields Independent School District,"Elysian Fields, TX",Elysian Fields,TX,"Elysian Fields, TX",elysian-fields-independent-school-district-tx,53,3.792452830188679
traditional,,3,,,291645000894,261735,Kearney High School,Kearney High School,Kearney High School,"Kearney, MO",Kearney,MO,39.353243,-94.352203,10-12,890,17,Public,Public School,,"Kearney R-I School District, MO",630785e0-3da7-4434-9eff-35fccb7244ac,kearney-high-school-kearney-mo,Kearney R-I School District,Kearney R-I School District,Kearney R-I School District,"Kearney, MO",Kearney,MO,"Kearney, MO",kearney-r-i-school-district-mo,194,3.7061855670103094
traditional,,3,,,050006800292,040710,Emerson High School,Emerson High School,Emerson High School,"Emerson, AR",Emerson,AR,33.098697,-93.196844,7-12,141,12,Public,Public School,,"Emerson-Taylor School District, AR",5cfd985d-938a-4d6f-b51a-d2eda7b3c842,emerson-high-school-emerson-ar,Emerson-Taylor School District,Emerson-Taylor School District,Emerson-Taylor School District,"Emerson, AR",Emerson,AR,"Emerson, AR",emerson-taylor-school-district-ar,10,4
traditional,,3,,,530396000621,480535,Kent-Meridian High School,Kent-Meridian High School,Kent-Meridian High School,"Kent, WA",Kent,WA,47.372599,-122.20698,9-12,1960,22,Public,Public School,,"Kent School District, WA",ce647ba4-6264-4304-96e5-72c2d7ac4110,kent-meridian-high-school-kent-wa,Kent School District,KSD,Kent School District,"Kent, WA",Kent,WA,"Kent, WA",kent-school-district-wa,352,3.6931818181818183
traditional,,3,,,172671002852,143000,Morrison High School,Morrison High School,Morrison High School,"Morrison, IL",Morrison,IL,41.80065,-89.969342,9-12,270,13,Public,Public School,,"Morrison Community Unit School District No. 6, IL",be4010b9-d5db-486b-a49c-40959f207a94,morrison-high-school-morrison-il,Morrison Community Unit School District No. 6,Morrison Community Unit School District No. 6,Morrison Community Unit School District No. 6,"Morrison, IL",Morrison,IL,"Morrison, IL",morrison-community-unit-school-district-no-6-il,22,3.6363636363636362
traditional,,3,,,370405002882,340734,Jesse C. Carson High School,JCHS,Carson,"China Grove, NC",China Grove,NC,35.564324,-80.543842,9-12,1268,18,Public,Public School,,"Rowan-Salisbury Schools, NC",49ea4627-e9f2-4161-9c46-32a0af97ffab,jesse-c-carson-high-school-china-grove-nc,Rowan-Salisbury Schools,Rowan-Salisbury Schools,Rowan-Salisbury Schools,"Salisbury, NC",Salisbury,NC,"Salisbury, NC",rowan-salisbury-schools-nc,199,3.9849246231155777
traditional,,3,,,390440200983,362240,Galion High School,Galion High School,Galion High School,"Galion, OH",Galion,OH,40.73919,-82.800724,9-12,411,21,Public,Public School,,"Galion City School District, OH",8d0b26be-7fda-4c09-910f-19cafe0292a9,galion-high-school-galion-oh,Galion City School District,Galion City School District,Galion City School District,"Galion, OH",Galion,OH,"Galion, OH",galion-city-school-district-oh,47,3.8085106382978724
traditional,,3,,,190378000085,164660,Westside Junior/Senior High School,Westside Junior/Senior High School,Westside Junior/Senior High School,"Westside, IA",Westside,IA,42.075497,-95.100815,6-12,106,22,Public,Public School,,"Ar-We-Va Community School District, IA",ea53623f-021c-4142-8bc7-3307b6f3512b,westside-junior-senior-high-school-westside-ia,Ar-We-Va Community School District,Ar-We-Va Community School District,Ar-We-Va Community School District,"Westside, IA",Westside,IA,"Westside, IA",ar-we-va-community-school-district-ia,7,3.2857142857142856
traditional,,3,,,250705001056,221250,Ludlow Senior High School,Ludlow Senior High School,Ludlow Senior High School,"Ludlow, MA",Ludlow,MA,42.171523,-72.466755,9-12,891,12,Public,Public School,,"Ludlow Public Schools, MA",6f274789-f52d-4946-9250-45dea0816858,ludlow-senior-high-school-ludlow-ma,Ludlow Public Schools,Ludlow Public Schools,Ludlow Public Schools,"Ludlow, MA",Ludlow,MA,"Ludlow, MA",ludlow-public-schools-ma,108,3.5185185185185186
traditional,,3,,,470348001454,431565,Monterey High School,Monterey High School,Monterey High School,"Monterey, TN",Monterey,TN,36.142141,-85.261718,7-12,528,18,Public,Public School,,"Putnam County School District, TN",ac4d8f97-4cfb-48de-a6f5-118727a93f50,monterey-high-school-monterey-tn,Putnam County School District,Putnam County School District,Putnam County School District,"Cookeville, TN",Cookeville,TN,"Cookeville, TN",putnam-county-school-district-tn,55,3.7272727272727275
traditional,,3,,,251317002180,222445,Winthrop Senior High School,Winthrop Senior High School,Winthrop Senior High School,"Winthrop, MA",Winthrop,MA,42.380342,-70.980322,9-12,595,15,Public,Public School,,"Winthrop Public Schools, MA",6a4f25cb-2636-4fe8-9036-1c363d1052bf,winthrop-senior-high-school-winthrop-ma,Winthrop Public Schools,Winthrop Public Schools,Winthrop Public Schools,"Winthrop, MA",Winthrop,MA,"Winthrop, MA",winthrop-public-schools-ma,61,3.360655737704918
traditional,,3,,,263237006798,233475,Sparta Senior High School,Sparta Senior High School,Sparta Senior High School,"Sparta, MI",Sparta,MI,43.844862,-85.850763,9-12,805,21,Public,Public School,,"Sparta Area Schools, MI",6f9312c2-077e-4c4a-8b5b-82893d6686f0,sparta-senior-high-school-sparta-mi,Sparta Area Schools,Sparta Area Schools,Sparta Area Schools,"Sparta, MI",Sparta,MI,"Sparta, MI",sparta-area-schools-mi,87,3.6091954022988504
traditional,,3,,,160120000845,130225,Genesee School,Genesee School,Genesee School,"Genesee, ID",Genesee,ID,46.551604,-116.93133,"PK, K-12",302,13,Public,Public School,,"Genesee Joint School District, ID",2e5d4c0a-2a54-4155-b017-ae99341f157b,genesee-school-genesee-id,Genesee Joint School District,Genesee Joint School District,Genesee Joint School District,"Genesee, ID",Genesee,ID,"Genesee, ID",genesee-joint-school-district-id,8,4.75
traditional,,3,,,020084000667,020170,Yakutat School,Yakutat School,Yakutat School,"Yakutat, AK",Yakutat,AK,61.595845,-149.440442,"PK, K-12",64,10,Public,Public School,,"Yakutat School District, AK",d6ada185-d0b3-4541-b441-2bc0889e643b,yakutat-school-yakutat-ak,Yakutat School District,Yakutat School District,Yakutat School District,"Yakutat, AK",Yakutat,AK,"Yakutat, AK",yakutat-school-district-ak,15,3.6
traditional,,3,,,040681001383,030348,Queen Creek High School,Queen Creek High School,Queen Creek High School,"Queen Creek, AZ",Queen Creek,AZ,33.248533,-111.606088,9-12,2059,21,Public,Public School,,"Queen Creek Unified School District, AZ",e6c66d7b-6a3e-4b38-baf9-f76fc2d6e0bd,queen-creek-high-school-queen-creek-az,Queen Creek Unified School District,QCUSD,Queen Creek Unified School District,"Queen Creek, AZ",Queen Creek,AZ,"Queen Creek, AZ",queen-creek-unified-school-district-az,404,3.75
traditional,,3,,,530447000709,480625,R.A. Long High School,R.A. Long High School,R.A. Long High School,"Longview, WA",Longview,WA,46.138108,-122.953589,9-12,867,20,Public,Public School,,"Longview School District, WA",6af9c2af-3c80-42ec-a2d4-8f8d51141a97,ra-long-high-school-longview-wa,Longview School District,Longview School District,Longview School District,"Longview, WA",Longview,WA,"Longview, WA",longview-school-district-wa,171,3.9473684210526314
traditional,,3,,,380001400866,,Legacy High School,Legacy High School,Legacy High School,"Bismarck, ND",Bismarck,ND,46.84559,-100.725183,9-12,1245,16,Public,Public School,,"Bismarck School District No. 1, ND",c22736a0-9f6a-4e9e-ab8d-5b21888d9652,legacy-high-school-bismarck-nd,Bismarck School District No. 1,Bismarck School District No. 1,Bismarck School District No. 1,"Bismarck, ND",Bismarck,ND,"Bismarck, ND",bismarck-school-district-no-1-nd,38,4.2105263157894735
traditional,,3,,,390506804027,360500,Elmwood High School,Elmwood High School,Elmwood High School,"Bloomdale, OH",Bloomdale,OH,41.253335,-83.549103,9-12,322,14,Public,Public School,,"Elmwood Local School District, OH",f98f45fa-e22c-4638-b615-7272a31c3ff8,elmwood-high-school-bloomdale-oh,Elmwood Local School District,Elmwood Local School District,Elmwood Local School District,"Bloomdale, OH",Bloomdale,OH,"Bloomdale, OH",elmwood-local-school-district-oh,66,3.621212121212121
traditional,,3,,,180708001202,152760,Monroe Central Junior/Senior High School,Monroe Central Junior/Senior High School,Monroe Central Junior/Senior High School,"Parker City, IN",Parker City,IN,40.191343,-85.166081,7-12,511,15,Public,Public School,,"Monroe Central School Corporation, IN",c6844531-60d8-40e7-b2eb-43445aa9943a,monroe-central-junior-senior-high-school-parker-city-in,Monroe Central School Corporation,Monroe Central School Corporation,Monroe Central School Corporation,"Parker City, IN",Parker City,IN,"Parker City, IN",monroe-central-school-corporation-in,41,4.341463414634147
traditional,,3,,,483945004484,446360,Savoy High School,Savoy High School,Savoy High School,"Savoy, TX",Savoy,TX,33.60008,-96.36931,7-12,141,10,Public,Public School,,"Savoy Independent School District, TX",f4396aa8-2456-41fb-9ba7-16e5f4c5ec2a,savoy-high-school-savoy-tx,Savoy Independent School District,Savoy Independent School District,Savoy Independent School District,"Savoy, TX",Savoy,TX,"Savoy, TX",savoy-independent-school-district-tx,11,4.363636363636363
traditional,,3,,,130129000533,112435,McEachern High School,McEachern High School,McEachern High School,"Powder Springs, GA",Powder Springs,GA,33.895976,-84.676317,9-12,2390,20,Public,Public School,,"Cobb County Schools, GA",06de544c-cec2-4dd4-b41a-3fc27e9a2eb0,mceachern-high-school-powder-springs-ga,Cobb County Schools,Cobb County Schools,Cobb County Schools,"Marietta, GA",Marietta,GA,"Marietta, GA",cobb-county-schools-ga,664,4.034638554216867
traditional,,3,,,280459000859,252850,Stringer Attendance Center,Stringer Attendance Center,Stringer Attendance Center,"Stringer, MS",Stringer,MS,31.875613,-89.258953,K-12,601,14,Public,Public School,,"West Jasper Consolidated Schools, MS",ce137bdc-f9e2-43c7-bbd2-d94ad6858d85,stringer-attendance-center-stringer-ms,West Jasper Consolidated Schools,West Jasper Consolidated Schools,West Jasper Consolidated Schools,"Bay Springs, MS",Bay Springs,MS,"Bay Springs, MS",west-jasper-consolidated-schools-ms,33,3.515151515151515
traditional,,3,,,160210000372,130390,Meridian High School,Meridian High School,Meridian High School,"Meridian, ID",Meridian,ID,43.612065,-116.441045,9-12,1860,20,Public,Public School,,"West Ada School District, ID",e9f83483-7825-417d-9e35-62190d6581aa,meridian-high-school-meridian-id,West Ada School District,West Ada School District,West Ada School District,"Meridian, ID",Meridian,ID,"Meridian, ID",west-ada-school-district-id,276,3.9782608695652173
traditional,,3,,,200702001322,171295,Hays High School,Hays High School,Hays High School,"Hays, KS",Hays,KS,38.870991,-99.294614,9-12,918,18,Public,Public School,,"Hays Unified School District, KS",ba04b6d5-0330-4df0-8aa7-92cf671e9952,hays-high-school-hays-ks,Hays Unified School District,Hays Unified School District,Hays Unified School District,"Hays, KS",Hays,KS,"Hays, KS",hays-unified-school-district-ks,85,3.776470588235294
traditional,,3,,,280060000050,251245,Hickory Flat Attendance Center,Hickory Flat Attendance Center,Hickory Flat Attendance Center,"Hickory Flat, MS",Hickory Flat,MS,34.369412,-89.536006,K-12,564,13,Public,Public School,,"Benton County School District, MS",9595a637-ea22-40ca-85cd-017e171f470e,hickory-flat-attendance-center-hickory-flat-ms,Benton County School District,Benton County School District,Benton County School District,"Ashland, MS",Ashland,MS,"Ashland, MS",benton-county-school-district-ms,15,3.7333333333333334
traditional,,3,,,490057000363,450215,Morgan High School,Morgan High School,Morgan High School,"Morgan, UT",Morgan,UT,41.034387,-111.66621,9-12,952,25,Public,Public School,Public School,"Morgan, UT",12175b7b-10bc-43c5-8fc9-01107c7a86ec,morgan-high-school-morgan-ut,,,,,,,,,109,3.5871559633027523
traditional,,3,,,480738000006,440000,Abbott Independent School District,Abbott Independent School District,Abbott Independent School District,"Abbott, TX",Abbott,TX,31.753234,-96.647119,"PK, K-12",277,11,Public,Public School,,"Abbott Independent School District, TX",f35305b7-5249-482b-a6d6-56ce8c29f146,abbott-independent-school-district-abbott-tx,Abbott Independent School District,Abbott Independent School District,Abbott Independent School District,"Abbott, TX",Abbott,TX,"Abbott, TX",abbott-independent-school-district-tx,18,2.944444444444444
traditional,,3,,,361284001054,332185,Greenport High School,Greenport High School,Greenport High School,"Greenport, NY",Greenport,NY,41.100311,-72.368868,7-12,334,12,Public,Public School,,"Greenport Union Free School District, NY",85cb7b44-5bbb-4be3-b15f-ad741045c791,greenport-high-school-greenport-ny,Greenport Union Free School District,Greenport Union Free School District,Greenport Union Free School District,"Greenport, NY",Greenport,NY,"Greenport, NY",greenport-union-free-school-district-ny,30,3.6
traditional,,3,,,260852004400,230525,Cedar Springs High School,Cedar Springs High School,Cedar Springs High School,"Cedar Springs, MI",Cedar Springs,MI,43.21995,-85.546001,9-12,1044,21,Public,Public School,,"Cedar Springs Public Schools, MI",4e52802c-7a50-49ee-b363-2042e36892a0,cedar-springs-high-school-cedar-springs-mi,Cedar Springs Public Schools,Cedar Springs Public Schools,Cedar Springs Public Schools,"Cedar Springs, MI",Cedar Springs,MI,"Cedar Springs, MI",cedar-springs-public-schools-mi,186,3.736559139784946
traditional,,3,,,120096001075,100305,Cottondale High School,Cottondale High School,Cottondale High School,"Cottondale, FL",Cottondale,FL,30.79238,-85.373023,6-12,481,20,Public,Public School,,"Jackson County Schools, FL",c73689dc-9460-43b3-8b24-9133f62c0594,cottondale-high-school-cottondale-fl,Jackson County Schools,Jackson County Schools,Jackson County Schools,"Marianna, FL",Marianna,FL,"Marianna, FL",jackson-county-schools-fl,43,3.186046511627907
traditional,,3,,,450216000450,411591,Hannah Pamplico High School,Hannah Pamplico High School,Hannah Pamplico High School,"Pamplico, SC",Pamplico,SC,33.945447,-79.549728,9-12,390,12,Public,Public School,,"Florence County School District No. 2, SC",fd545947-db9e-49cd-984b-adf32a2ef3a1,hannah-pamplico-high-school-pamplico-sc,Florence County School District No. 2,Florence County School District No. 2,Florence County School District No. 2,"Pamplico, SC",Pamplico,SC,"Pamplico, SC",florence-county-school-district-no-2-sc,28,4.035714285714286
traditional,,3,,,484233004827,446930,Temple High School,Temple High School,Temple High School,"Temple, TX",Temple,TX,31.105732,-97.355732,9-12,2197,13,Public,Public School,,"Temple Independent School District, TX",dfcf509b-ae59-41e5-b15a-453e956e6c78,temple-high-school-temple-tx,Temple Independent School District,Temple Independent School District,Temple Independent School District,"Temple, TX",Temple,TX,"Temple, TX",temple-independent-school-district-tx,336,3.6726190476190474
traditional,,3,,,401725000809,372066,Eisenhower High School,Eisenhower High School,Eisenhower High School,"Lawton, OK",Lawton,OK,34.60901,-98.457235,9-12,1149,16,Public,Public School,,"Lawton Public Schools, OK",4207f487-c53d-44ec-b5d3-760cdd6a0d92,eisenhower-high-school-lawton-ok,Lawton Public Schools,Lawton Public Schools,Lawton Public Schools,"Lawton, OK",Lawton,OK,"Lawton, OK",lawton-public-schools-ok,184,3.4565217391304346
traditional,,3,,,061291001465,050880,Escondido High School,Escondido High School,Escondido High School,"Escondido, CA",Escondido,CA,33.144266,-117.090275,9-12,2244,22,Public,Public School,,"Escondido Union High School District, CA",4d8b2da7-aefd-4ae5-84d3-2267a35fd954,escondido-high-school-escondido-ca,Escondido Union High School District,Escondido Union High School District,Escondido Union High School District,"Escondido, CA",Escondido,CA,"Escondido, CA",escondido-union-high-school-district-ca,423,3.58628841607565
traditional,,3,,,263309006864,233525,Sturgis High School,Sturgis High School,Sturgis High School,"Sturgis, MI",Sturgis,MI,41.797917,-85.4025,9-12,955,19,Public,Public School,,"Sturgis Public Schools, MI",70047517-1965-42c4-b7a8-fd7e6338ddad,sturgis-high-school-sturgis-mi,Sturgis Public Schools,Sturgis Public Schools,Sturgis Public Schools,"Sturgis, MI",Sturgis,MI,"Sturgis, MI",sturgis-public-schools-mi,165,3.6666666666666665
traditional,,3,,,380002100310,350923,Jamestown High School,Jamestown High School,Jamestown High School,"Jamestown, ND",Jamestown,ND,46.918186,-98.68856,9-12,696,11,Public,Public School,,"Jamestown School District No. 1, ND",4025ab3e-33b6-479f-a8af-dc49f3566893,jamestown-high-school-jamestown-nd,Jamestown School District No. 1,Jamestown School District No. 1,Jamestown School District No. 1,"Jamestown, ND",Jamestown,ND,"Jamestown, ND",jamestown-school-district-no-1-nd,61,3.4262295081967213
traditional,,3,,,262502006179,232750,Negaunee High School,Negaunee High School,Negaunee High School,"Negaunee, MI",Negaunee,MI,46.504735,-87.614987,9-12,413,17,Public,Public School,,"Negaunee Public Schools, MI",766190f8-8e8f-47e1-8261-35fae9812b5a,negaunee-high-school-negaunee-mi,Negaunee Public Schools,Negaunee Public Schools,Negaunee Public Schools,"Negaunee, MI",Negaunee,MI,"Negaunee, MI",negaunee-public-schools-mi,58,4.086206896551724
traditional,,3,,,170720000375,140410,Brimfield High School,Brimfield High School,Brimfield High School,"Brimfield, IL",Brimfield,IL,40.8419,-89.8804,9-12,232,14,Public,Public School,,"Brimfield Community Unit School District No. 309, IL",9362ec61-3fe2-4443-a62c-35b2abaecf6f,brimfield-high-school-brimfield-il,Brimfield Community Unit School District No. 309,Brimfield Community Unit School District No. 309,Brimfield Community Unit School District No. 309,"Brimfield, IL",Brimfield,IL,"Brimfield, IL",brimfield-community-unit-school-district-no-309-il,25,4
traditional,,3,,,040593000488,030316,North Canyon High School,North Canyon High School,North Canyon High School,"Phoenix, AZ",Phoenix,AZ,33.655017,-112.046508,8-12,1928,23,Public,Public School,,"Paradise Valley Unified School District, AZ",2b7f2d16-9c3e-4589-85b5-c436d60c253a,north-canyon-high-school-phoenix-az,Paradise Valley Unified School District,PVUSD,PVSchools,"Phoenix, AZ",Phoenix,AZ,"Phoenix, AZ",paradise-valley-unified-school-district-az,384,3.7083333333333335
traditional,,3,,,380889000288,350830,Harvey High School,Harvey High School,Harvey High School,"Harvey, ND",Harvey,ND,47.774929,-99.929363,7-12,175,12,Public,Public School,,"Harvey School District No. 38, ND",01425e29-54ed-46f9-a3c9-1fda07bbcc19,harvey-high-school-harvey-nd,Harvey School District No. 38,Harvey School District No. 38,Harvey School District No. 38,"Harvey, ND",Harvey,ND,"Harvey, ND",harvey-school-district-no-38-nd,19,3.6315789473684212
traditional,,3,,,510201000875,472090,Smithfield High School,Smithfield High School,Smithfield High School,"Smithfield, VA",Smithfield,VA,36.944873,-76.600309,9-12,1245,16,Public,Public School,,"Isle of Wight County Public Schools, VA",50147448-337b-4aa5-b96a-fcda1928fdfc,smithfield-high-school-smithfield-va,Isle of Wight County Public Schools,Isle of Wight County Public Schools,Isle of Wight County Public Schools,"Smithfield, VA",Smithfield,VA,"Smithfield, VA",isle-of-wight-county-public-schools-va,272,3.3823529411764706
traditional,,3,,,251251002052,222370,West Springfield High School,West Springfield High School,West Springfield High School,"West Springfield, MA",West Springfield,MA,42.12194,-72.637778,9-12,1215,13,Public,Public School,,"West Springfield Public Schools, MA",50257015-f006-40b5-b7fd-8c975f590f21,west-springfield-high-school-west-springfield-ma,West Springfield Public Schools,West Springfield Public Schools,West Springfield Public Schools,"West Springfield, MA",West Springfield,MA,"West Springfield, MA",west-springfield-public-schools-ma,87,3.574712643678161
traditional,,3,,,370045000147,341215,Enka High School,Enka High School,Enka High School,"Candler, NC",Candler,NC,35.540085,-82.657408,9-12,1071,15,Public,Public School,,"Buncombe County Schools, NC",6d03f982-aec6-40a0-af8d-5ab2ecf13bbc,enka-high-school-candler-nc,Buncombe County Schools,BCS,Buncombe County Schools,"Asheville, NC",Asheville,NC,"Asheville, NC",buncombe-county-schools-nc,143,3.7062937062937062
traditional,,3,,,270822000348,240435,Chatfield Secondary School,Chatfield Secondary School,Chatfield Secondary School,"Chatfield, MN",Chatfield,MN,43.852887,-92.190183,7-12,401,15,Public,Public School,,"Chatfield Public Schools, MN",f97804b8-6bed-4d96-97d8-c1e9ae9ef2ed,chatfield-secondary-school-chatfield-mn,Chatfield Public Schools,Chatfield Public Schools,Chatfield Public Schools,"Chatfield, MN",Chatfield,MN,"Chatfield, MN",chatfield-public-schools-mn,35,3.1714285714285713
traditional,,3,,,450231000565,410950,Greer High School,Greer High School,Greer High School,"Greer, SC",Greer,SC,34.985202,-82.23566,9-12,1201,18,Public,Public School,,"Greenville County School District, SC",af0d410c-ab5b-465b-a216-6bb85601f8f4,greer-high-school-greer-sc,Greenville County School District,Greenville County School District,Greenville County School District,"Greenville, SC",Greenville,SC,"Greenville, SC",greenville-county-school-district-sc,185,3.654054054054054
traditional,,3,,,470378001557,432090,Sevier County High School,Sevier County High School,Sevier County High School,"Sevierville, TN",Sevierville,TN,35.863643,-83.529353,9-12,1169,14,Public,Public School,,"Sevier County School District, TN",a48c4d1b-9638-4d3d-845c-7119b849d1fb,sevier-county-high-school-sevierville-tn,Sevier County School District,Sevier County School District,Sevier County School District,"Sevierville, TN",Sevierville,TN,"Sevierville, TN",sevier-county-school-district-tn,204,3.514705882352941
traditional,,3,,,010051000229,011740,McKenzie High School,McKenzie High School,McKenzie High School,"McKenzie, AL",McKenzie,AL,31.554364,-86.829546,"PK, K-12",450,19,Public,Public School,,"Butler County Schools, AL",fada6eb7-8194-4e3d-b42e-7a7caec454df,mckenzie-high-school-mckenzie-al,Butler County Schools,Butler County Schools,Butler County Schools,"Greenville, AL",Greenville,AL,"Greenville, AL",butler-county-schools-al,26,4.230769230769231
traditional,,3,,,190006000179,161720,GMG Secondary School,GMG Secondary School,GMG Secondary School,"Garwin, IA",Garwin,IA,42.094676,-92.675559,7-12,239,12,Public,Public School,,"Green Mountain-Garwin (GMG) Community School District, IA",cf684734-1e12-4975-aa38-256d42ae86e5,gmg-secondary-school-garwin-ia,Green Mountain-Garwin (GMG) Community School District,Green Mountain-Garwin (GMG) Community School District,Green Mountain-Garwin (GMG) Community School District,"Garwin, IA",Garwin,IA,"Garwin, IA",green-mountain-garwin-gmg-community-school-district-ia,8,3.75
traditional,,3,,,090126000200,070170,East Hartford High School,East Hartford High School,East Hartford High School,"East Hartford, CT",East Hartford,CT,41.75208,-72.605671,9-12,1777,16,Public,Public School,,"East Hartford School District, CT",82f842d7-39f4-4dd0-aa80-e66f98075dc7,east-hartford-high-school-east-hartford-ct,East Hartford School District,East Hartford School District,East Hartford School District,"East Hartford, CT",East Hartford,CT,"East Hartford, CT",east-hartford-school-district-ct,313,3.619808306709265
traditional,,3,,,481770005450,,Watson High School,WHS,Watson High School,"Fort Worth, TX",Fort Worth,TX,32.864095,-97.411166,9-12,85,9,"Public, Alternative",Public School,,"Eagle Mountain-Saginaw Independent School District, TX",6d7fe6dc-4316-4a0a-a62d-0994854ffe3a,watson-high-school-fort-worth-tx,Eagle Mountain-Saginaw Independent School District,EMS ISD,Eagle Mountain-Saginaw Independent School District,"Fort Worth, TX",Fort Worth,TX,"Fort Worth, TX",eagle-mountain-saginaw-independent-school-district-tx,4,5
traditional,,3,,,120009000039,101355,Bay High School,Bay High School,Bay High School,"Panama City, FL",Panama City,FL,30.16971,-85.660224,9-12,1223,20,Public,Public School,,"Bay District Schools, FL",32c0285c-9fa3-4eab-a8ce-237e58cb2a7e,bay-high-school-panama-city-fl,Bay District Schools,Bay District Schools,Bay District Schools,"Panama City, FL",Panama City,FL,"Panama City, FL",bay-district-schools-fl,178,3.691011235955056
traditional,,3,,,171608001923,142000,Galesburg High School,Galesburg High School,Galesburg High School,"Galesburg, IL",Galesburg,IL,40.962402,-90.388575,9-12,1254,13,Public,Public School,,"Galesburg Community Unit School District No. 205, IL",aed2b27a-fc6a-4178-8264-265474dfdbeb,galesburg-high-school-galesburg-il,Galesburg Community Unit School District No. 205,Galesburg Community Unit School District No. 205,Galesburg Community Unit School District No. 205,"Galesburg, IL",Galesburg,IL,"Galesburg, IL",galesburg-community-unit-school-district-no-205-il,186,3.6021505376344085
traditional,,3,,,292892001848,262850,St. Charles High School,St. Charles High School,St. Charles High School,"St Charles, MO",St Charles,MO,38.862739,-90.528759,9-12,823,12,Public,Public School,,"St. Charles R-VI School District, MO",6ed51e79-cd4e-438f-83d0-e118a9942b53,st-charles-high-school-st-charles-mo,St. Charles R-VI School District,St. Charles R-VI School District,St. Charles R-VI School District,"St Charles, MO",St Charles,MO,"St Charles, MO",st-charles-r-vi-school-district-mo,167,3.838323353293413
traditional,,3,,,020024000143,020130,Sitka High School,Sitka High School,Sitka High School,"Sitka, AK",Sitka,AK,57.061717,-135.341934,9-12,314,13,Public,Public School,,"Sitka School District, AK",8f09b304-6454-46d3-8739-e318fd4926c8,sitka-high-school-sitka-ak,Sitka School District,Sitka School District,Sitka School District,"Sitka, AK",Sitka,AK,"Sitka, AK",sitka-school-district-ak,39,3.3846153846153846
traditional,,3,,,201065000606,172385,Phillipsburg High School,Phillipsburg High School,Phillipsburg High School,"Phillipsburg, KS",Phillipsburg,KS,39.746208,-99.318737,9-12,180,11,Public,Public School,,"Phillipsburg Unified School District, KS",d6377aad-0c53-46df-b5b2-cfa949f34fa5,phillipsburg-high-school-phillipsburg-ks,Phillipsburg Unified School District,Phillipsburg Unified School District,Phillipsburg Unified School District,"Phillipsburg, KS",Phillipsburg,KS,"Phillipsburg, KS",phillipsburg-unified-school-district-ks,22,3.6818181818181817
traditional,,3,,,370114000471,343962,Ledford Senior High School,Ledford Senior High School,Ledford Senior High School,"Thomasville, NC",Thomasville,NC,35.883571,-80.105973,9-12,1001,17,Public,Public School,,"Davidson County Schools, NC",03399911-7b23-4db4-819e-70af57fca1f5,ledford-senior-high-school-thomasville-nc,Davidson County Schools,Davidson County Schools,Davidson County Schools,"Lexington, NC",Lexington,NC,"Lexington, NC",davidson-county-schools-nc,258,3.6666666666666665
traditional,,3,,,160213000377,130395,Middleton High School,Middleton High School,Middleton High School,"Middleton, ID",Middleton,ID,43.70633,-116.630291,9-12,1245,22,Public,Public School,,"Middleton School District, ID",c7e0e60e-8f3d-4383-8af1-3bc53582bcfc,middleton-high-school-middleton-id,Middleton School District,Middleton School District,Middleton School District,"Middleton, ID",Middleton,ID,"Middleton, ID",middleton-school-district-id,311,3.8135048231511255
traditional,,3,,,361518001269,332500,Franklin D. Roosevelt Senior High School,Franklin D. Roosevelt Senior High School,Franklin D. Roosevelt Senior High School,"Hyde Park, NY",Hyde Park,NY,41.829726,-73.927116,9-12,1225,14,Public,Public School,,"Hyde Park Central School District, NY",8571a1bc-2417-4ce6-a6a4-cc08e2cbd696,franklin-d-roosevelt-senior-high-school-hyde-park-ny,Hyde Park Central School District,Hyde Park Central School District,Hyde Park Central School District,"Hyde Park, NY",Hyde Park,NY,"Hyde Park, NY",hyde-park-central-school-district-ny,219,3.410958904109589
traditional,,3,,,292928002990,263104,McKinley Classical Leadership Academy,McKinley Classical Leadership Academy,McKinley Classical,"St Louis, MO",St Louis,MO,38.609996,-90.218034,6-12,611,15,Public,Public School,,"St. Louis City School District, MO",c382b2ee-5248-4011-adab-5898b3d583b5,mckinley-classical-leadership-academy-st-louis-mo,St. Louis City School District,St. Louis City School District,St. Louis City School District,"St Louis, MO",St Louis,MO,"St Louis, MO",st-louis-city-school-district-mo,84,3.3452380952380953
