source,category,overall_niche_grade,rank_within_category,total_ranked,ncessch,ceeb,name,abbrev,short_name,location,city,state_code,latitude,longitude,grade_level,num_students,student_teacher_ratio,character,genus,tagline_category,tagline_location,guid,url,district_name,district_abbrev,district_short_name,district_location,district_city,district_state_code,district_tagline_location,district_url,niche_review_count,niche_review_average
private,Best Private High Schools in America,4.33,392,4131,02033839,221786,Waring School,The Waring School,The Waring School,"Beverly, MA",Beverly,MA,42.570319,-70.846276,6-12,165,3,Private,Private School,Private School,"Beverly, MA",93536293-4149-465c-8bb3-6d3c882746d4,waring-school-beverly-ma,,,,,,,,,21,4.666666666666667
private,Best Private High Schools in America,4.33,393,4131,01929074,110195,Marist School,Marist ,Marist School,"Atlanta, GA",Atlanta,GA,33.900827,-84.333326,7-12,1100,11,"Private, Catholic",Catholic School,Private School,"Atlanta, GA",a8496653-be90-4ba4-96b5-c0d180394711,marist-school-atlanta-ga,,,,,,,,,139,3.9640287769784175
private,Best Private High Schools in America,4.33,394,4131,01923254,191419,Episcopal School of Acadiana,Episcopal School of Acadiana,ESA,"Broussard, LA",Broussard,LA,30.085213,-91.91339,"PK, K-12",606,6,"Private, Episcopal",Episcopal School,Private School,"Broussard, LA",f197b4a4-3dc2-4a71-89c9-f6793cf53d4a,episcopal-school-of-acadiana-broussard-la,,,,,,,,,78,4.564102564102564
private,Best Private High Schools in America,4.33,395,4131,02163438,440561,Episcopal High School,Episcopal High School,Episcopal High School,"Bellaire, TX",Bellaire,TX,29.714165,-95.456722,9-12,747,8,"Private, Episcopal",Episcopal School,Private School,"Bellaire, TX",2cd1f5d4-2f0b-452a-abce-823415287ed9,episcopal-high-school-bellaire-tx,,,,,,,,,136,4.397058823529412
private,Best Private High Schools in America,4.33,396,4131,00262667,101532,David Posnack Jewish Day School,David Posnack Jewish Day School,Posnack School,"Davie, FL",Davie,FL,26.048027,-80.256814,K-12,800,7,"Private, Jewish",Jewish School,Private School,"Davie, FL",233a2443-2af3-4154-afb1-17eabc25bc6e,david-posnack-jewish-day-school-davie-fl,,,,,,,,,112,4.3125
private,Best Private High Schools in America,4.33,397,4131,X1915174,442551,The Oakridge School,The Oakridge School,The Oakridge School,"Arlington, TX",Arlington,TX,32.723456,-97.194923,"PK, K-12",768,9,Private,Private School,Private School,"Arlington, TX",c26dd2c0-7730-4c10-85f4-4121299979fa,the-oakridge-school-arlington-tx,,,,,,,,,130,3.9846153846153847
private,Best Private High Schools in America,4.33,398,4131,00938997,333025,Manlius Pebble Hill School,MPH,Manlius Pebble Hill School,"Syracuse, NY",Syracuse,NY,43.0278,-76.0693,"PK, K-12",315,7,Private,Private School,Private School,"Syracuse, NY",c7775e80-2f4e-499b-9b65-ad57bef8200f,manlius-pebble-hill-school-syracuse-ny,,,,,,,,,32,4.375
private,Best Private High Schools in America,4.33,399,4131,01195835,391915,Abington Friends School,Abington Friends School,AFS,"Jenkintown, PA",Jenkintown,PA,40.094,-75.123,"PK, K-12",583,7,"Private, Quaker",Quaker School,Private School,"Jenkintown, PA",81836572-67c8-4eb3-b960-2d52ba18c60b,abington-friends-school-jenkintown-pa,,,,,,,,,91,4.65934065934066
private,Best Private High Schools in America,4.33,400,4131,A0501906,222197,Gann Academy,Gann Academy,Gann,"Waltham, MA",Waltham,MA,42.395365,-71.218213,9-12,286,6,"Private, Jewish",Jewish School,Private School,"Waltham, MA",c358c44e-28d4-44bb-9db6-bcc918fe20d0,gann-academy-waltham-ma,,,,,,,,,64,4.09375
private,Best Private High Schools in America,4.33,401,4131,00261131,100511,Canterbury School,Canterbury School,Canterbury School,"Fort Myers, FL",Fort Myers,FL,26.554777,-81.891527,"PK, K-12",650,8,Private,Private School,Private School,"Fort Myers, FL",07d0190d-804e-4e2a-9542-6e32abd1d8dc,canterbury-school-fort-myers-fl,,,,,,,,,41,4.512195121951219
private,Best Private High Schools in America,4.33,402,4131,,053078,Archbishop Mitty High School,Archbishop Mitty High School,Archbishop Mitty High School,"San Jose, CA",San Jose,CA,37.31582,-121.992418,9-12,1768,17,"Private, Catholic",Catholic School,Private School,"San Jose, CA",5449b586-567e-447a-85b1-c98fb3b26eb7,archbishop-mitty-high-school-san-jose-ca,,,,,,,,,153,4.333333333333333
private,Best Private High Schools in America,4.33,403,4131,02004047,030506,The Gregory School,TGS,The Gregory School,"Tucson, AZ",Tucson,AZ,32.266145,-110.875075,5-12,336,8,Private,Private School,Private School,"Tucson, AZ",2061868f-49f1-49b0-aa7d-56edfce438c2,the-gregory-school-tucson-az,,,,,,,,,45,4.311111111111111
private,Best Private High Schools in America,4.33,404,4131,01433805,471425,Foxcroft School,Foxcroft School,Foxcroft School,"Middleburg, VA",Middleburg,VA,39.0103,-77.7545,9-12,167,8,"Private, Boarding, All-Girls",All-Girls School,Private School,"Middleburg, VA",c5b8b718-bf35-4e65-92ae-8e5c2e5d895e,foxcroft-school-middleburg-va,,,,,,,,,51,4.215686274509804
private,Best Private High Schools in America,4.33,405,4131,00603789,222013,Pingree School,Pingree School,Pingree School,"South Hamilton, MA",South Hamilton,MA,42.642365,-70.87801,9-12,389,7,Private,Private School,Private School,"South Hamilton, MA",1e8822f1-c077-4a36-91ac-70333502119c,pingree-school-south-hamilton-ma,,,,,,,,,81,4.345679012345679
private,Best Private High Schools in America,4.33,406,4131,A0103067,143009,Rochelle Zell Jewish High School,RZJHS,Rochelle Zell,"Deerfield, IL",Deerfield,IL,42.150809,-87.85382,9-12,185,6,"Private, Jewish",Jewish School,Private School,"Deerfield, IL",e42241c5-5537-4d44-a6de-11ce53f65814,rochelle-zell-jewish-high-school-deerfield-il,,,,,,,,,44,4.318181818181818
private,Best Private High Schools in America,4.33,407,4131,00603712,222545,Worcester Academy,Worcester Academy,Worcester Academy,"Worcester, MA",Worcester,MA,42.252582,-71.79102,6-12,590,7,"Private, Boarding",Private School,Private School,"Worcester, MA",0290a628-9d6d-41ba-941a-22e0a29eac76,worcester-academy-worcester-ma,,,,,,,,,133,4.037593984962406
private,Best Private High Schools in America,4.33,408,4131,01011099,340297,Gaston Day School,GDS,Gaston Day,"Gastonia, NC",Gastonia,NC,35.199185,-81.142219,"PK, K-12",506,8,Private,Private School,Private School,"Gastonia, NC",eaaecc86-f665-4b36-9318-531a968a4aa5,gaston-day-school-gastonia-nc,,,,,,,,,106,4.537735849056604
private,Best Private High Schools in America,4.33,409,4131,00579845,210915,Saint James School,SJS,St. James School,"Hagerstown, MD",Hagerstown,MD,39.576175,-77.756912,8-12,225,6,"Private, Boarding, Episcopal",Episcopal School,Private School,"Hagerstown, MD",dd488e38-9b5b-4b5d-9a88-d2a22e9111fd,saint-james-school-hagerstown-md,,,,,,,,,57,4.2631578947368425
private,Best Private High Schools in America,4.33,410,4131,,,Beacon Academy,Beacon Academy,Beacon Academy,"Evanston, IL",Evanston,IL,42.0463,-87.6846,9-12,213,7,"Private, Montessori",Private School,Private School,"Evanston, IL",446afd9b-febb-4fea-bd4c-fc469890cf6b,beacon-academy-evanston-il,,,,,,,,,21,4.571428571428571
private,Best Private High Schools in America,4.33,411,4131,01900102,052946,San Diego Jewish Academy,San Diego Jewish Academy,San Diego Jewish Academy,"San Diego, CA",San Diego,CA,32.932825,-117.231039,"PK, K-12",494,11,"Private, Jewish",Jewish School,Private School,"San Diego, CA",17369cbf-7324-4a40-929a-09b3821e2ca4,san-diego-jewish-academy-san-diego-ca,,,,,,,,,28,4.321428571428571
private,Best Private High Schools in America,4.33,412,4131,00863464,311435,Oratory Preparatory School,OP,Oratory Prep,"Summit, NJ",Summit,NJ,40.7231986,-74.3684292,7-12,384,10,"Private, Catholic, All-Boys",All-Boys School,Private School,"Summit, NJ",e5f827f0-178b-4ea2-a3cc-9e8f06cc504b,oratory-preparatory-school-summit-nj,,,,,,,,,49,4.204081632653061
private,Best Private High Schools in America,4.33,413,4131,00939403,334805,The Harley School,The Harley School,The Harley School,"Rochester, NY",Rochester,NY,43.118618,-77.548179,"PK, K-12",515,6,Private,Private School,Private School,"Rochester, NY",5eb7ef35-805b-4a30-8810-36dfc2ee7cda,the-harley-school-rochester-ny,,,,,,,,,29,4.275862068965517
private,Best Private High Schools in America,4.33,414,4131,00032156,030410,Verde Valley School,Verde Valley School,Verde Valley School,"Sedona, AZ",Sedona,AZ,34.8062,-111.804,9-12,124,5,"Private, Boarding",Private School,Private School,"Sedona, AZ",799cf2da-4b74-4a02-851d-b06ca0e3192b,verde-valley-school-sedona-az,,,,,,,,,20,4.65
private,Best Private High Schools in America,4.33,415,4131,A9701397,140996,Lycée Français de Chicago,Lycée Français de Chicago,Lycée Français de Chicago,"Chicago, IL",Chicago,IL,41.965148,-87.677201,"PK, K-12",790,8,Private,Private School,Private School,"Chicago, IL",b4d56940-225c-4b5e-84de-0cab210db1d9,lycee-francais-de-chicago-chicago-il,,,,,,,,,13,3.8461538461538463
private,Best Private High Schools in America,4.33,416,4131,A0701599,333522,Léman Manhattan Preparatory School,Léman Manhattan Preparatory School,Léman Manhattan Preparatory School,"New York, NY",New York,NY,40.705745,-74.011387,"PK, K-12",880,9,"Private, Boarding",Private School,Private School,"New York, NY",c3989eae-1d32-4b2f-bd92-da5114f54033,leman-manhattan-preparatory-school-new-york-ny,,,,,,,,,71,4.197183098591549
private,Best Private High Schools in America,4.33,417,4131,00252681,090085,Gonzaga College High School,Gonzaga College High School,Gonzaga,"Washington, DC",Washington,DC,38.9014,-77.0103,9-12,960,12,"Private, Catholic, All-Boys",All-Boys School,Private School,"Washington, DC",81346b1e-f3d0-4d7f-9e14-409fa3341ec8,gonzaga-college-high-school-washington-dc,,,,,,,,,80,4.4875
private,Best Private High Schools in America,4.33,419,4131,A0302186,333605,Dwight School,Dwight School,Dwight School,"New York, NY",New York,NY,40.7875,-73.9681,"PK, K-12",957,8,Private,Private School,Private School,"New York, NY",6085c99e-5ff9-4825-8243-e509dcbcaf25,dwight-school-new-york-ny,,,,,,,,,25,4
private,Best Private High Schools in America,4.33,420,4131,A9101032,052971,Lycée Français de San Francisco - San Francisco Campuses,LFSF - San Francisco Campuses,Lycée Français de San Francisco,"San Francisco, CA",San Francisco,CA,37.751982,-122.476849,"PK, K-12",773,9,Private,Private School,Private School,"San Francisco, CA",03fa2503-9d95-4cb9-9c29-7a442dd862d7,lycee-francais-de-san-francisco---san-francisco-campuses-san-francisco-ca,,,,,,,,,30,3.933333333333333
private,Best Private High Schools in America,4.33,421,4131,01160835,380655,St. Mary's School,SMS,St. Mary's School,"Medford, OR",Medford,OR,42.3142,-122.836,5-12,498,11,"Private, Boarding, Catholic",Catholic School,Private School,"Medford, OR",e2f045d0-47e6-465b-a824-73eeda1dea38,st-marys-school-medford-or,,,,,,,,,95,4.621052631578947
private,Best Private High Schools in America,4.33,422,4131,01296345,430095,The Webb School,The Webb School,Webb,"Bell Buckle, TN",Bell Buckle,TN,35.588745,-86.34817,6-12,317,8,"Private, Boarding",Private School,Private School,"Bell Buckle, TN",77352fcb-ac80-4325-9ce4-875e3b601bb1,the-webb-school-bell-buckle-tn,,,,,,,,,70,4.214285714285714
private,Best Private High Schools in America,4.33,423,4131,A1302045,333595,Dominican Academy,Dominican Academy,D.A.,"New York, NY",New York,NY,40.76864,-73.966539,9-12,252,9,"Private, Catholic, All-Girls",All-Girls School,Private School,"New York, NY",073c24c3-563c-4dcd-8772-0687c924fbff,dominican-academy-new-york-ny,,,,,,,,,148,4.087837837837838
private,Best Private High Schools in America,4.33,424,4131,A0501895,220382,British International School of Boston,BISB,BISB,"Jamaica Plain, MA",Jamaica Plain,MA,42.309524,-71.130468,"PK, K-12",450,7,Private,Private School,Private School,"Jamaica Plain, MA",03ba29ce-ce2b-462a-9e4a-9e42657f718f,british-international-school-of-boston-jamaica-plain-ma,,,,,,,,,93,4.376344086021505
private,Best Private High Schools in America,4.33,425,4131,00601373,221545,St. Sebastian's School,St. Sebastian's School,St. Sebastian's School,"Needham, MA",Needham,MA,42.268935,-71.207238,7-12,375,6,"Private, Catholic, All-Boys",All-Boys School,Private School,"Needham, MA",2f60759e-7536-486b-90ac-a723b801c35e,st-sebastians-school-needham-ma,,,,,,,,,39,4.512820512820513
private,Best Private High Schools in America,4.33,426,4131,00579277,210090,Friends School of Baltimore,Friends School of Baltimore,Friends,"Baltimore, MD",Baltimore,MD,39.35666,-76.62443,"PK, K-12",850,9,"Private, Quaker",Quaker School,Private School,"Baltimore, MD",d2ff91e4-7bf4-4547-aae6-86b80d3c437a,friends-school-of-baltimore-baltimore-md,,,,,,,,,85,4.2
private,Best Private High Schools in America,4.33,427,4131,00864242,310390,Academy of the Holy Angels,Academy of the Holy Angels,Academy of the Holy Angels,"Demarest, NJ",Demarest,NJ,40.9428,-73.9457,9-12,594,8,"Private, Catholic, All-Girls",All-Girls School,Private School,"Demarest, NJ",9a047be2-2389-4654-8fb5-19b8487881f3,academy-of-the-holy-angels-demarest-nj,,,,,,,,,179,4.223463687150838
private,Best Private High Schools in America,4.33,428,4131,,220940,Lawrence Academy,Lawrence Academy,Lawrence Academy,"Groton, MA",Groton,MA,42.6023502,-71.5676115,9-12,409,6,"Private, Boarding",Private School,Private School,"Groton, MA",5253fde1-0684-4701-8070-b1b096203e22,lawrence-academy-groton-ma,,,,,,,,,31,4.741935483870968
private,Best Private High Schools in America,4.33,429,4131,00253732,090073,The Field School,The Field School,The Field School,"Washington, DC",Washington,DC,38.920391,-77.088749,6-12,370,6,Private,Private School,Private School,"Washington, DC",6399ed5b-29d9-4121-8f66-516456cb1991,the-field-school-washington-dc,,,,,,,,,34,3.911764705882353
private,Best Private High Schools in America,4.33,430,4131,02121737,440313,St. Michael's Catholic Academy,SMCA,St. Michael's,"Austin, TX",Austin,TX,30.2878,-97.8747,9-12,363,9,"Private, Catholic",Catholic School,Private School,"Austin, TX",d1c085b8-c5bb-4701-a928-6104ed320bae,st-michaels-catholic-academy-austin-tx,,,,,,,,,52,4.019230769230769
private,Best Private High Schools in America,4.33,431,4131,00920797,334972,School of the Holy Child,School of the Holy Child,Holy Child,"Rye, NY",Rye,NY,41.013122,-73.70601,5-12,300,7,"Private, Catholic, All-Girls",All-Girls School,Private School,"Rye, NY",da57fd35-6d6d-4558-9990-6bc1a1de9211,school-of-the-holy-child-rye-ny,,,,,,,,,25,4.4
private,Best Private High Schools in America,4.33,432,4131,01064019,361833,The Miami Valley School,The Miami Valley School,MVS,"Dayton, OH",Dayton,OH,39.673024,-84.18128,"PK, K-12",481,7,Private,Private School,Private School,"Dayton, OH",7cb067f0-00f5-4916-b361-65c39421c189,the-miami-valley-school-dayton-oh,,,,,,,,,68,3.8970588235294117
private,Best Private High Schools in America,4.33,433,4131,A0301285,110261,Wesleyan School,Wesleyan School,Wesleyan,"Peachtree Corners, GA",Peachtree Corners,GA,33.9718,-84.2166,K-12,1159,7,"Private, Christian (General)",Christian School,Private School,"Peachtree Corners, GA",13fc8399-a3ab-4ab3-9295-35144e2164c5,wesleyan-school-peachtree-corners-ga,,,,,,,,,106,4.377358490566038
private,Best Private High Schools in America,4.33,434,4131,00233104,070535,The Williams School,The Williams School,Williams,"New London, CT",New London,CT,41.376577,-72.103056,6-12,222,7,Private,Private School,Private School,"New London, CT",4d03731e-b800-4272-ad85-dc7ff682218c,the-williams-school-new-london-ct,,,,,,,,,32,4.25
private,Best Private High Schools in America,4.33,435,4131,00351853,141040,Morgan Park Academy,Morgan Park Academy,Morgan Park Academy,"Chicago, IL",Chicago,IL,41.6913,-87.6755,"PK, K-12",421,9,Private,Private School,Private School,"Chicago, IL",9c1c8d3f-6658-42df-9b7c-a0ccee101afa,morgan-park-academy-chicago-il,,,,,,,,,94,4.382978723404255
private,Best Private High Schools in America,4.33,436,4131,01011725,344421,Forsyth Country Day School,FCDS,Forsyth Country Day,"Lewisville, NC",Lewisville,NC,36.1013,-80.3893,"PK, K-12",704,8,Private,Private School,Private School,"Lewisville, NC",268e7cf1-4550-4b7c-9ac6-0b74fef0e248,forsyth-country-day-school-lewisville-nc,,,,,,,,,33,4.363636363636363
private,Best Private High Schools in America,4.33,437,4131,02020364,100178,Donna Klein Jewish Academy,Donna Klein Jewish Academy,Donna Klein Jewish Academy,"Boca Raton, FL",Boca Raton,FL,26.358417,-80.196444,K-12,530,6,"Private, Jewish",Jewish School,Private School,"Boca Raton, FL",699035a9-d0b3-42fe-b65b-188acf1eaced,donna-klein-jewish-academy-boca-raton-fl,,,,,,,,,76,4.473684210526316
private,Best Private High Schools in America,4.33,438,4131,02162536,363857,Lake Ridge Academy,Lake Ridge Academy,Lake Ridge Academy,"North Ridgeville, OH",North Ridgeville,OH,41.384693,-82.039547,K-12,417,7,Private,Private School,Private School,"North Ridgeville, OH",12463ff1-421f-4923-89f2-e43a33bf0cfb,lake-ridge-academy-north-ridgeville-oh,,,,,,,,,68,4.485294117647059
private,Best Private High Schools in America,4.33,439,4131,01902325,151992,La Lumiere School,La Lu,La Lumiere,"Laporte, IN",Laporte,IN,41.7065,-86.7136,9-12,186,6,"Private, Boarding, Catholic",Catholic School,Private School,"Laporte, IN",580e4086-e59a-4811-9356-f15568b59486,la-lumiere-school-laporte-in,,,,,,,,,49,4.408163265306122
private,Best Private High Schools in America,4.33,440,4131,00264788,101729,Tampa Preparatory School,Tampa Prep,Tampa Preparatory School,"Tampa, FL",Tampa,FL,27.950348,-82.466491,6-12,616,11,Private,Private School,Private School,"Tampa, FL",c538ce85-d3e8-4f73-a0d9-2034e56ae758,tampa-preparatory-school-tampa-fl,,,,,,,,,51,4.549019607843137
private,Best Private High Schools in America,4.33,441,4131,01325301,443435,St. Thomas High School,STH,St. Thomas,"Houston, TX",Houston,TX,29.762892,-95.407451,9-12,590,11,"Private, Catholic, All-Boys",All-Boys School,Private School,"Houston, TX",2db84f47-218d-407e-be6d-86478a1005e6,st-thomas-high-school-houston-tx,,,,,,,,,129,4.348837209302325
private,Best Private High Schools in America,4.33,442,4131,00643879,232086,Interlochen Arts Academy,IAA,Arts Academy,"Interlochen, MI",Interlochen,MI,44.6447,-85.7673,9-12,538,6,"Private, Boarding",Private School,Private School,"Interlochen, MI",e8a9d553-0818-4f9f-8cc0-9f91fba70c04,interlochen-arts-academy-interlochen-mi,,,,,,,,,224,4.397321428571429
private,Best Private High Schools in America,4.33,443,4131,00081341,050321,Le Lycée Français de Los Angeles Raymond and Esther Kabbaz High School,Le Lycée Français de Los Angeles Raymond and Esther Kabbaz High School,Le Lycée Français de Los Angeles Raymond and Esther Kabbaz High School,"Los Angeles, CA",Los Angeles,CA,34.028022,-118.414205,9-12,180,4,Private,Private School,Private School,"Los Angeles, CA",9522aa86-b169-412f-b0d3-74195005b2f4,le-lycee-francais-de-los-angeles-raymond-and-esther-kabbaz-high-school-los-angeles-ca,,,,,,,,,13,3.8461538461538463
private,Best Private High Schools in America,4.33,444,4131,00604341,220725,The Williston Northampton School,The Williston Northampton School,Williston,"Easthampton, MA",Easthampton,MA,42.265873,-72.671806,7-12,500,5,"Private, Boarding",Private School,Private School,"Easthampton, MA",0e5636c5-c4ec-48f6-8c19-9c00b72056a3,the-williston-northampton-school-easthampton-ma,,,,,,,,,98,4.040816326530612
private,Best Private High Schools in America,4.33,445,4131,00604283,221760,Miss Hall's School,MHS,Miss Hall's School,"Pittsfield, MA",Pittsfield,MA,42.4255,-73.2439,9-12,217,5,"Private, Boarding, All-Girls",All-Girls School,Private School,"Pittsfield, MA",348e471f-b0de-4597-a177-d474e2ee4d7c,miss-halls-school-pittsfield-ma,,,,,,,,,95,3.8947368421052633
private,Best Private High Schools in America,4.33,446,4131,00094725,052133,Campbell Hall,CH ,Campbell Hall ,"Studio City, CA",Studio City,CA,34.153547,-118.398326,K-12,1136,10,"Private, Episcopal",Episcopal School,Private School,"Studio City, CA",da9650be-2ec3-460c-a55a-e799cc2d1cfd,campbell-hall-studio-city-ca,,,,,,,,,132,4.007575757575758
private,Best Private High Schools in America,4.33,447,4131,00935205,330610,Brooklyn Friends School,Brooklyn Friends School,Brooklyn Friends School,"Brooklyn, NY",Brooklyn,NY,40.6928,-73.9879,"PK, K-12",898,6,"Private, Quaker",Quaker School,Private School,"Brooklyn, NY",682aba9a-1857-4093-880c-b8b557ebd408,brooklyn-friends-school-brooklyn-ny,,,,,,,,,54,4.166666666666667
private,Best Private High Schools in America,4.33,448,4131,Y0579426,210383,Charles E. Smith Jewish Day School,Charles E. Smith Jewish Day School,CESJDS,"Rockville, MD",Rockville,MD,39.054581,-77.126101,"PK, K-12",913,6,"Private, Jewish",Jewish School,Private School,"Rockville, MD",8b027254-3d10-4a78-8dc9-bc2d883a6c4d,charles-e-smith-jewish-day-school-rockville-md,,,,,,,,,24,4.333333333333333
private,Best Private High Schools in America,4.33,449,4131,00604126,220600,Brimmer and May School,Brimmer  ,Brimmer and May  ,"Chestnut Hill, MA",Chestnut Hill,MA,42.3264,-71.1624,"PK, K-12",397,5,Private,Private School,Private School,"Chestnut Hill, MA",1daac977-bc30-450b-8790-9da5e993ca1d,brimmer-and-may-school-chestnut-hill-ma,,,,,,,,,40,3.75
private,Best Private High Schools in America,4.33,450,4131,01197832,393695,The Ellis School,The Ellis School,Ellis,"Pittsburgh, PA",Pittsburgh,PA,40.453326,-79.918951,"PK, K-12",395,5,"Private, All-Girls",All-Girls School,Private School,"Pittsburgh, PA",09bbf069-46d0-4d4d-bf0d-a293247873e3,the-ellis-school-pittsburgh-pa,,,,,,,,,28,3.7857142857142856
private,Best Private High Schools in America,4.33,451,4131,02164646,481160,Seattle Preparatory School,Seattle Preparatory School,Seattle Preparatory School,"Seattle, WA",Seattle,WA,47.6413,-122.317,9-12,720,13,"Private, Catholic",Catholic School,Private School,"Seattle, WA",2859dc95-5eff-428f-be35-64e393e86004,seattle-preparatory-school-seattle-wa,,,,,,,,,89,3.898876404494382
private,Best Private High Schools in America,4.33,452,4131,00071592,052270,Villanova Preparatory School,VPS,Villanova,"Ojai, CA",Ojai,CA,34.4293,-119.264,9-12,211,9,"Private, Boarding, Catholic",Catholic School,Private School,"Ojai, CA",8488f512-24ea-4eb7-b8c2-1c8cc2c8ab4a,villanova-preparatory-school-ojai-ca,,,,,,,,,59,4.220338983050848
private,Best Private High Schools in America,4.33,453,4131,00346195,142635,Benet Academy,Benet Academy,Benet ,"Lisle, IL",Lisle,IL,41.782148,-88.092885,9-12,1357,20,"Private, Catholic",Catholic School,Private School,"Lisle, IL",ec7fa1e2-14fd-4d18-a740-7d2c4b370cd4,benet-academy-lisle-il,,,,,,,,,252,4.190476190476191
private,Best Private High Schools in America,4.33,454,4131,BB080075,051852,Wildwood School,Wildwood School,Wildwood School,"Los Angeles, CA",Los Angeles,CA,34.0335,-118.451,K-12,733,4,Private,Private School,Private School,"Los Angeles, CA",77e35bf7-0fce-4bff-8f9c-6e6e5e1fc466,wildwood-school-los-angeles-ca,,,,,,,,,42,4.404761904761905
private,Best Private High Schools in America,4.33,455,4131,00297383,111986,The Walker School,The Walker School,Walker,"Marietta, GA",Marietta,GA,33.969856,-84.536782,"PK, K-12",897,7,Private,Private School,Private School,"Marietta, GA",08198b55-5d08-4d4c-bf3b-7710dbfacea0,the-walker-school-marietta-ga,,,,,,,,,77,4.207792207792208
private,Best Private High Schools in America,4.33,456,4131,01655307,310850,Villa Walsh Academy,Villa Walsh Academy,Villa Walsh Academy,"Morristown, NJ",Morristown,NJ,40.7849,-74.5075,7-12,238,9,"Private, Catholic, All-Girls",All-Girls School,Private School,"Morristown, NJ",eea63814-d7af-45a1-a1a9-fb104faa67c1,villa-walsh-academy-morristown-nj,,,,,,,,,73,3.9726027397260273
private,Best Private High Schools in America,4.33,457,4131,A9503706,400043,Rocky Hill Country Day School,RHCD,Rocky Hill Country Day,"East Greenwich, RI",East Greenwich,RI,41.657969,-71.421522,"PK, K-12",308,5,Private,Private School,Private School,"East Greenwich, RI",f1736b4d-5775-4999-afec-1651e843df79,rocky-hill-country-day-school-east-greenwich-ri,,,,,,,,,68,4.323529411764706
private,Best Private High Schools in America,4.33,458,4131,Z1326892,,Second Baptist School,Second Baptist School,Second Baptist School,"Houston, TX",Houston,TX,29.7559,-95.4975,"PK, K-12",1010,9,"Private, Baptist",Christian School,Private School,"Houston, TX",196850e7-e8e6-4c64-b76e-825b91bae2ca,second-baptist-school-houston-tx,,,,,,,,,84,4.154761904761905
private,Best Private High Schools in America,4.33,459,4131,01185769,393480,St. Joseph's Preparatory School,SJP,St. Joseph's Prep,"Philadelphia, PA",Philadelphia,PA,39.97225,-75.165628,9-12,902,13,"Private, Catholic, All-Boys",All-Boys School,Private School,"Philadelphia, PA",74f67478-2d18-45b3-98ee-ea18af45df30,st-josephs-preparatory-school-philadelphia-pa,,,,,,,,,109,4.486238532110091
private,Best Private High Schools in America,4.33,460,4131,X1328481,441823,Trinity Christian Academy,TCA,Trinity Christian Academy,"Addison, TX",Addison,TX,32.984295,-96.832385,"PK, K-12",1444,10,"Private, Christian (General)",Christian School,Private School,"Addison, TX",234d9c49-9738-466e-8492-6a359b5b8da4,trinity-christian-academy-addison-tx,,,,,,,,,97,4.092783505154639
private,Best Private High Schools in America,4.33,461,4131,00939152,,Grace Church School,Grace Church School,Grace Church School,"New York, NY",New York,NY,40.731837,-73.9905619,"PK, K-12",727,7,"Private, Episcopal",Episcopal School,Private School,"New York, NY",7c741a96-1033-4587-89b9-7b647647a620,grace-church-school-new-york-city-ny-00939152,,,,,,,,,23,4.086956521739131
private,Best Private High Schools in America,4.33,462,4131,01011667,341597,Greensboro Day School,Greensboro Day School,Greensboro Day School,"Greensboro, NC",Greensboro,NC,36.1486,-79.8368,"PK, K-12",750,7,Private,Private School,Private School,"Greensboro, NC",3ccd82bf-e58c-4d48-be80-34b0a2f6c9ac,greensboro-day-school-greensboro-nc,,,,,,,,,53,4.3584905660377355
private,Best Private High Schools in America,4.33,463,4131,A0500413,052984,Jewish Community High School of the Bay,Jewish Community High School of the Bay,JCHS,"San Francisco, CA",San Francisco,CA,37.781914,-122.4362,9-12,176,5,"Private, Jewish",Jewish School,Private School,"San Francisco, CA",a4542742-abf9-44c3-946b-6aab6e98127c,jewish-community-high-school-of-the-bay-san-francisco-ca,,,,,,,,,23,4.3478260869565215
private,Best Private High Schools in America,4.33,464,4131,01161249,380897,Jesuit High School,JHS,Jesuit,"Portland, OR",Portland,OR,45.486362,-122.769381,9-12,1255,15,"Private, Catholic",Catholic School,Private School,"Portland, OR",692e2092-1c82-4482-9fcb-ad249ca682de,jesuit-high-school-portland-or,,,,,,,,,247,4.206477732793522
private,Best Private High Schools in America,4.33,465,4131,00810208,280757,Mount Michael Benedictine High School,Mount Michael Benedictine High School,Mount Michael Benedictine High School,"Elkhorn, NE",Elkhorn,NE,41.3154,-96.2681,9-12,239,8,"Private, Catholic, All-Boys",All-Boys School,Private School,"Elkhorn, NE",7d3a29a1-f4f0-4258-99c9-2fdf4d46dac0,mount-michael-benedictine-high-school-elkhorn-ne,,,,,,,,,45,3.555555555555556
private,Best Private High Schools in America,4.33,466,4131,A9302842,143061,Northridge Preparatory School,Northridge Preparatory School,Northridge Preparatory School,"Niles, IL",Niles,IL,42.0444,-87.8349,6-12,261,14,"Private, Catholic, All-Boys",All-Boys School,Private School,"Niles, IL",4191a5ef-e920-4c35-a81a-34aa3d8e0051,northridge-preparatory-school-niles-il,,,,,,,,,53,4.30188679245283
private,Best Private High Schools in America,4.33,467,4131,00937745,331080,Nichols School,Nichols School,Nichols School,"Buffalo, NY",Buffalo,NY,42.9407,-78.858,5-12,538,7,Private,Private School,Private School,"Buffalo, NY",03bf2e8c-bf6b-4f12-b211-28f9b97f883e,nichols-school-buffalo-ny,,,,,,,,,74,4.337837837837838
