source,category,overall_niche_grade,rank_within_category,total_ranked,ncessch,ceeb,name,abbrev,short_name,location,city,state_code,latitude,longitude,grade_level,num_students,student_teacher_ratio,character,genus,tagline_category,tagline_location,guid,url,district_name,district_abbrev,district_short_name,district_location,district_city,district_state_code,district_tagline_location,district_url,niche_review_count,niche_review_average
traditional,,2.66,,,301512000461,270090,Jefferson High School,Jefferson High School,Jefferson High School,"Boulder, MT",Boulder,MT,46.388557,-112.027463,9-12,271,15,Public,Public School,Public School,"Boulder, MT",b1b35852-6679-4f11-a617-c1f1a4361fa6,jefferson-high-school-boulder-mt,,,,,,,,,32,3.78125
traditional,,2.66,,,390438200754,361710,Coshocton High School,Coshocton High School,Coshocton High School,"Coshocton, OH",Coshocton,OH,40.261235,-81.844956,7-12,653,15,Public,Public School,,"Coshocton City School District, OH",53aa1743-54d7-4675-bffc-24f455c516f4,coshocton-high-school-coshocton-oh,Coshocton City School District,Coshocton City School District,Coshocton City School District,"Coshocton, OH",Coshocton,OH,"Coshocton, OH",coshocton-city-school-district-oh,56,2.607142857142857
traditional,,2.66,,,551212001580,501865,Poynette High School,Poynette High School,Poynette High School,"Poynette, WI",Poynette,WI,43.390711,-89.397087,9-12,323,12,Public,Public School,,"Poynette School District, WI",ceae7d00-b022-49ff-b99f-e4b41807112d,poynette-high-school-poynette-wi,Poynette School District,Poynette School District,Poynette School District,"Poynette, WI",Poynette,WI,"Poynette, WI",poynette-school-district-wi,48,3.6041666666666665
traditional,,2.66,,,360007701713,333854,Repertory Company High School for Theatre Arts,Repertory Company High School for Theatre Arts,Repertory Company High School for Theatre Arts,"New York, NY",New York,NY,40.755948,-73.984246,9-12,236,16,Public,Public School,,"New York City Geographic District No. 2, NY",f814064f-61d9-4eb1-9793-6620b3986b0b,repertory-company-high-school-for-theatre-arts-new-york-ny,New York City Geographic District No. 2,New York City Geographic District No. 2,New York City Geographic District No. 2,"New York, NY",New York,NY,"New York, NY",new-york-city-geographic-district-no-2-ny,110,3.4909090909090907
traditional,,2.66,,,550216000259,500340,Campbellsport High School,Campbellsport High School,Campbellsport High School,"Campbellsport, WI",Campbellsport,WI,43.601118,-88.290317,9-12,452,14,Public,Public School,,"Campbellsport School District, WI",94bc2fc4-262d-4467-afcb-024161f718b5,campbellsport-high-school-campbellsport-wi,Campbellsport School District,Campbellsport School District,Campbellsport School District,"Campbellsport, WI",Campbellsport,WI,"Campbellsport, WI",campbellsport-school-district-wi,102,3.411764705882353
traditional,,2.66,,,411353001714,381287,Academy of International Studies,Academy of International Studies,Academy of International Studies,"Woodburn, OR",Woodburn,OR,45.153159,-122.8433,9-12,275,17,Public,Public School,,"Woodburn School District, OR",505f9d9b-ea0b-4fc4-bb32-a6c56a2a47f6,academy-of-international-studies-woodburn-or,Woodburn School District,Woodburn School District,Woodburn School District,"Woodburn, OR",Woodburn,OR,"Woodburn, OR",woodburn-school-district-or,35,3.8857142857142857
traditional,,2.66,,,171626001942,142010,Gardner-South Wilmington Township High School,Gardner-South Wilmington Township High School,Gardner-South Wilmington Township High School,"Gardner, IL",Gardner,IL,41.186101,-88.302101,9-12,225,12,Public,Public School,Public School,"Gardner, IL",3c4c9385-c1df-4d25-9b98-0a35c675607a,gardner-south-wilmington-township-high-school-gardner-il,,,,,,,,,23,3.4347826086956523
traditional,,2.66,,,080288000182,060245,Cheraw School District,Cheraw School District,Cheraw School District,"Cheraw, CO",Cheraw,CO,38.109146,-103.509133,"PK, K-12",225,11,Public,Public School,,"Cheraw School District, CO",ac1aaf45-0347-4660-b623-2e6e78df4def,cheraw-school-district-cheraw-co,Cheraw School District,Cheraw School District,Cheraw School District,"Cheraw, CO",Cheraw,CO,"Cheraw, CO",cheraw-school-district-co,28,3.357142857142857
traditional,,2.66,,,481587001153,441645,Crowell High School,Crowell High School,Crowell High School,"Crowell, TX",Crowell,TX,33.990245,-99.727454,"PK, K-12",209,10,Public,Public School,,"Crowell Independent School District, TX",84d1164c-73d2-4184-b66a-4e82aefb76fb,crowell-high-school-crowell-tx,Crowell Independent School District,Crowell Independent School District,Crowell Independent School District,"Crowell, TX",Crowell,TX,"Crowell, TX",crowell-independent-school-district-tx,7,4.142857142857143
traditional,,2.66,,,410294001739,380152,Crater Renaissance Academy,Crater Renaissance Academy,Crater Renaissance Academy,"Central Point, OR",Central Point,OR,42.379991,-122.919683,9-12,425,18,Public,Public School,,"Central Point School District, OR",e823e0bc-e28e-40e7-9a2f-3ce8fd79ab3e,crater-renaissance-academy-central-point-or,Central Point School District,Central Point School District,Central Point School District,"Central Point, OR",Central Point,OR,"Central Point, OR",central-point-school-district-or,89,4.101123595505618
traditional,,2.66,,,411353001731,381279,"Wellness, Business & Sports School","Wellness, Business & Sports School","Wellness, Business & Sports School","Woodburn, OR",Woodburn,OR,45.153159,-122.8433,9-12,410,24,Public,Public School,,"Woodburn School District, OR",4f44fc9c-6641-4b58-91e7-3e6a867074ab,wellness-business--and--sports-school-woodburn-or,Woodburn School District,Woodburn School District,Woodburn School District,"Woodburn, OR",Woodburn,OR,"Woodburn, OR",woodburn-school-district-or,62,3.9193548387096775
traditional,,2.66,,,340267001414,311366,Camden County Technical School - Gloucester Campus,Camden County Technical School - Gloucester Campus,Camden County Tech - Gloucester,"Sicklerville, NJ",Sicklerville,NJ,39.765481,-74.969833,9-12,1331,10,Public,Public School,,"Camden County Technical School District, NJ",3d393cc7-748e-4e1e-99ee-08ce0792afcb,camden-county-technical-school---gloucester-campus-sicklerville-nj,Camden County Technical School District,Camden County Technical School,Camden County Technical School,"Sicklerville, NJ",Sicklerville,NJ,"Sicklerville, NJ",camden-county-technical-school-district-nj,206,3.407766990291262
traditional,,2.66,,,370405001630,342810,West Rowan High School,West Rowan High School,West Rowan High School,"Mount Ulla, NC",Mount Ulla,NC,35.691637,-80.650684,9-12,1047,17,Public,Public School,,"Rowan-Salisbury Schools, NC",f9fd5639-9ea0-44f3-baa0-7ebf7b34192b,west-rowan-high-school-mount-ulla-nc,Rowan-Salisbury Schools,Rowan-Salisbury Schools,Rowan-Salisbury Schools,"Salisbury, NC",Salisbury,NC,"Salisbury, NC",rowan-salisbury-schools-nc,188,3.74468085106383
traditional,,2.66,,,210588001386,182718,Whitley County High School,Whitley County High School,Whitley County High School,"Williamsburg, KY",Williamsburg,KY,36.7785,-84.1531,9-12,1048,17,Public,Public School,,"Whitley County Public Schools, KY",efea2a4a-bf45-4d73-adfe-6181043907db,whitley-county-high-school-williamsburg-ky,Whitley County Public Schools,Whitley County Public Schools,Whitley County Public Schools,"Williamsburg, KY",Williamsburg,KY,"Williamsburg, KY",whitley-county-public-schools-ky,108,3.6574074074074074
traditional,,2.66,,,240051000990,210283,Bowie High School,Bowie High School,Bowie High School,"Bowie, MD",Bowie,MD,38.97761,-76.740817,9-12,2392,18,Public,Public School,,"Prince George's County Public Schools, MD",f72b764b-724c-46ff-9f64-aa530bae3e6e,bowie-high-school-bowie-md,Prince George's County Public Schools,PGCPS,Prince George's County Public Schools,"Upper Marlboro, MD",Upper Marlboro,MD,"Upper Marlboro, MD",prince-georges-county-public-schools-md,947,3.4223864836325237
traditional,,2.66,,,483933021157,446343,Santa Maria High School,Santa Maria High School,Santa Maria High School,"Santa Maria, TX",Santa Maria,TX,26.07737,-97.847605,9-12,187,11,Public,Public School,,"Santa Maria Independent School District, TX",a019b648-9601-4fc5-b2bd-926f3e71886d,santa-maria-high-school-santa-maria-tx,Santa Maria Independent School District,Santa Maria Independent School District,Santa Maria Independent School District,"Santa Maria, TX",Santa Maria,TX,"Santa Maria, TX",santa-maria-independent-school-district-tx,8,3.25
traditional,,2.66,,,210003000001,180500,Adair County High School,Adair County High School,Adair County High School,"Columbia, KY",Columbia,KY,37.109198,-85.330068,9-12,788,15,Public,Public School,,"Adair County Public Schools, KY",be7a60ba-bc22-4486-bfa8-368f79555017,adair-county-high-school-columbia-ky,Adair County Public Schools,Adair County Public Schools,Adair County Public Schools,"Columbia, KY",Columbia,KY,"Columbia, KY",adair-county-public-schools-ky,40,3.05
traditional,,2.66,,,403213029707,373855,Webbers Falls High School,Webbers Falls High School,Webbers Falls High School,"Webbers Falls, OK",Webbers Falls,OK,35.510134,-95.132307,9-12,80,11,Public,Public School,,"Webbers Falls Public Schools, OK",69cccb41-6206-4883-95fb-316edda2e032,webbers-falls-high-school-webbers-falls-ok,Webbers Falls Public Schools,Webbers Falls Public Schools,Webbers Falls Public Schools,"Webbers Falls, OK",Webbers Falls,OK,"Webbers Falls, OK",webbers-falls-public-schools-ok,19,2.9473684210526314
traditional,,2.66,,,160157000277,130545,Rigby High School,Rigby High School,Rigby High School,"Rigby, ID",Rigby,ID,43.77315,-111.107068,9-12,1600,20,Public,Public School,,"Jefferson County Joint School District, ID",fb697657-0209-4498-a39c-4e08cb862c01,rigby-high-school-rigby-id,Jefferson County Joint School District,Jefferson County Joint School District,Jefferson County Joint School District,"Rigby, ID",Rigby,ID,"Rigby, ID",jefferson-county-joint-school-district-id,304,3.601973684210526
traditional,,2.66,,,401537000723,371870,Idabel High School,Idabel High School,Idabel High School,"Idabel, OK",Idabel,OK,33.880894,-94.817686,9-12,402,16,Public,Public School,,"Idabel Public Schools, OK",20e75ddd-1a02-45da-9771-b9dc7c1cc47f,idabel-high-school-idabel-ok,Idabel Public Schools,Idabel Public Schools,Idabel Public Schools,"Idabel, OK",Idabel,OK,"Idabel, OK",idabel-public-schools-ok,62,3.2903225806451615
traditional,,2.66,,,180333000454,150935,Eminence Junior/Senior High School,Eminence Junior/Senior High School,Eminence Junior/Senior High School,"Eminence, IN",Eminence,IN,39.499626,-86.732653,6-12,218,11,Public,Public School,,"Eminence Community School Corporation, IN",acb32a2e-009c-4c6f-b8d1-0085fc277d48,eminence-junior-senior-high-school-eminence-in,Eminence Community School Corporation,Eminence Community School Corporation,Eminence Community School Corporation,"Eminence, IN",Eminence,IN,"Eminence, IN",eminence-community-school-corporation-in,21,3.4761904761904763
traditional,,2.66,,,464086000370,420755,Langford Area High School,Langford Area High School,Langford Area High School,"Langford, SD",Langford,SD,45.603297,-97.826039,9-12,68,11,Public,Public School,,"Langford Area School District, SD",df2f726a-e7c0-4246-a9fa-71e71c4c5e8c,langford-area-high-school-langford-sd,Langford Area School District,Langford Area School District,Langford Area School District,"Langford, SD",Langford,SD,"Langford, SD",langford-area-school-district-sd,5,4.2
traditional,,2.66,,,051185001559,041861,Maumelle High School,Maumelle High School,Maumelle High School,"Maumelle, AR",Maumelle,AR,34.840041,-92.405729,9-12,1039,15,Public,Public School,,"Pulaski County Special School District, AR",65246474-973a-4825-b71a-707c3d1e39f8,maumelle-high-school-maumelle-ar,Pulaski County Special School District,Pulaski County Special School District,Pulaski County Special School District,"Little Rock, AR",Little Rock,AR,"Little Rock, AR",pulaski-county-special-school-district-ar,102,3.7941176470588234
traditional,,2.66,,,390457802342,361745,Perry High School,Perry High School,Perry High School,"Lima, OH",Lima,OH,40.687692,-84.054212,7-12,344,18,Public,Public School,,"Perry Local School District (Lima), OH",077b0731-c37b-49c5-a446-8db1c6426dcb,perry-high-school-lima-oh,Perry Local School District (Lima),Perry Local School District (Lima),Perry Local School District (Lima),"Lima, OH",Lima,OH,"Lima, OH",perry-local-school-district-lima-oh,49,3.306122448979592
traditional,,2.66,,,400546000193,370465,Bristow High School,Bristow High School,Bristow High School,"Bristow, OK",Bristow,OK,35.839303,-96.396793,9-12,501,17,Public,Public School,,"Bristow Public Schools, OK",92e198ee-08b8-4fd0-932c-ea153392befb,bristow-high-school-bristow-ok,Bristow Public Schools,Bristow Public Schools,Bristow Public Schools,"Bristow, OK",Bristow,OK,"Bristow, OK",bristow-public-schools-ok,94,3.3404255319148937
traditional,,2.66,,,201095000473,172515,Quinter Junior/Senior High School,Quinter Junior/Senior High School,Quinter Junior/Senior High School,"Quinter, KS",Quinter,KS,39.066347,-100.232107,7-12,116,8,Public,Public School,,"Quinter Public Schools, KS",385fca94-7735-4058-84b2-3a3153eccfa3,quinter-junior-senior-high-school-quinter-ks,Quinter Public Schools,Quinter Public Schools,Quinter Public Schools,"Quinter, KS",Quinter,KS,"Quinter, KS",quinter-public-schools-ks,9,3.7777777777777777
traditional,,2.66,,,362781003779,335309,Ramapo High School,Ramapo High School,Ramapo High School,"Spring Valley, NY",Spring Valley,NY,41.134513,-74.060741,9-12,1400,13,Public,Public School,,"East Ramapo Central School District, NY",ca6ac87b-d3ab-475f-a210-0bacdd6c89a0,ramapo-high-school-spring-valley-ny,East Ramapo Central School District,East Ramapo Central School District,East Ramapo Central School District,"Spring Valley, NY",Spring Valley,NY,"Spring Valley, NY",east-ramapo-central-school-district-ny,191,3.2094240837696333
traditional,,2.66,,,280387000744,252582,Richton High School,Richton High School,Richton High School,"Richton, MS",Richton,MS,31.350209,-88.941189,7-12,302,10,Public,Public School,,"Richton School District, MS",2ebf8a7c-1105-496a-9411-5b0a67bd1590,richton-high-school-richton-ms,Richton School District,Richton School District,Richton School District,"Richton, MS",Richton,MS,"Richton, MS",richton-school-district-ms,6,4
traditional,,2.66,,,462403000203,420425,Faulkton High School,Faulkton High School,Faulkton High School,"Faulkton, SD",Faulkton,SD,45.033748,-99.128783,9-12,74,10,Public,Public School,,"Faulkton Area School District, SD",c5270205-d4d8-4c0c-9e33-b79c7f00d48a,faulkton-high-school-faulkton-sd,Faulkton Area School District,Faulkton Area School District,Faulkton Area School District,"Faulkton, SD",Faulkton,SD,"Faulkton, SD",faulkton-area-school-district-sd,9,3.111111111111111
traditional,,2.66,,,317071000984,280875,Fremont Senior High School,Fremont Senior High School,Fremont Senior High School,"Fremont, NE",Fremont,NE,41.44573,-96.477969,9-12,1487,20,Public,Public School,,"Fremont Public Schools, NE",3b42c6e1-b6ac-416f-935b-1dffdf703ade,fremont-senior-high-school-fremont-ne,Fremont Public Schools,FPS,Fremont Public Schools,"Fremont, NE",Fremont,NE,"Fremont, NE",fremont-public-schools-ne,199,3.5678391959798996
traditional,,2.66,,,560568000308,510080,Arvada-Clearmont High School,Arvada-Clearmont High School,Arvada-Clearmont High School,"Clearmont, WY",Clearmont,WY,44.637639,-106.38047,9-12,29,4,Public,Public School,,"Sheridan County School District No. 3, WY",8b84890f-e91f-4654-81fd-25e78d41a6fa,arvada-clearmont-high-school-clearmont-wy,Sheridan County School District No. 3,Sheridan County School District No. 3,Sheridan County School District No. 3,"Clearmont, WY",Clearmont,WY,"Clearmont, WY",sheridan-county-school-district-no-3-wy,5,2.8
traditional,,2.66,,,220201001479,190400,Calvin High School,Calvin High School,Calvin High School,"Calvin, LA",Calvin,LA,31.970266,-92.776095,"PK, K-12",287,19,Public,Public School,,"Winn Parish Public Schools, LA",c579cc2c-40ad-4a92-983f-35852d8a0fe6,calvin-high-school-calvin-la,Winn Parish Public Schools,Winn Parish Public Schools,Winn Parish Public Schools,"Winnfield, LA",Winnfield,LA,"Winnfield, LA",winn-parish-public-schools-la,18,3.6666666666666665
traditional,,2.66,,,262007005692,231495,Kearsley High School,Kearsley High School,Kearsley High School,"Flint, MI",Flint,MI,43.0712,-83.6097,9-12,979,20,Public,Public School,,"Kearsley Community School District, MI",a9f2b386-bcf2-46f4-9753-ca73cdbb9980,kearsley-high-school-flint-mi,Kearsley Community School District,Kearsley Community School District,Kearsley Community School District,"Flint, MI",Flint,MI,"Flint, MI",kearsley-community-school-district-mi,135,3.4740740740740743
traditional,,2.66,,,231179000531,201100,Bonny Eagle High School,Bonny Eagle High School,Bonny Eagle High School,"Standish, ME",Standish,ME,43.697845,-70.600814,9-12,1146,13,Public,Public School,,"Regional School Unit No. 06 (MSAD 06), ME",8b3e68bd-a1c3-437e-9536-7ae16763bcef,bonny-eagle-high-school-standish-me,Regional School Unit No. 06 (MSAD 06),Regional School Unit No. 06 (MSAD 06),Regional School Unit No. 06 (MSAD 06),"Buxton, ME",Buxton,ME,"Buxton, ME",regional-school-unit-no-06-msad-06-me,239,3.4351464435146446
traditional,,2.66,,,380504000126,350415,Devils Lake High School,Devils Lake High School,Devils Lake High School,"Devils Lake, ND",Devils Lake,ND,48.124122,-98.865628,9-12,479,16,Public,Public School,,"Devils Lake Public Schools, ND",d4a51d2c-52b0-43f7-bba2-b880e1545120,devils-lake-high-school-devils-lake-nd,Devils Lake Public Schools,Devils Lake Public Schools,Devils Lake Public Schools,"Devils Lake, ND",Devils Lake,ND,"Devils Lake, ND",devils-lake-public-schools-nd,39,3.58974358974359
traditional,,2.66,,,530471000726,480655,Mansfield School,Mansfield School,Mansfield School,"Mansfield, WA",Mansfield,WA,47.815647,-119.663757,"PK, K-12",102,9,Public,Public School,,"Mansfield School District, WA",3c61d1cc-d335-46bf-b2a8-677cf35fdc01,mansfield-school-mansfield-wa,Mansfield School District,Mansfield School District,Mansfield School District,"Mansfield, WA",Mansfield,WA,"Mansfield, WA",mansfield-school-district-wa,1,4
traditional,,2.66,,,260956004452,233155,Chippewa Hills High School,Chippewa Hills High School,Chippewa Hills High School,"Remus, MI",Remus,MI,43.661215,-85.149532,8-12,539,20,Public,Public School,,"Chippewa Hills School District, MI",2edc804e-0da0-4656-9a87-7d5ca790906b,chippewa-hills-high-school-remus-mi,Chippewa Hills School District,Chippewa Hills School District,Chippewa Hills School District,"Remus, MI",Remus,MI,"Remus, MI",chippewa-hills-school-district-mi,130,3.4615384615384617
traditional,,2.66,,,261161004618,230792,Annapolis High School,Annapolis High School,Annapolis High School,"Dearborn Heights, MI",Dearborn Heights,MI,42.276522,-83.24616,9-12,708,21,Public,Public School,,"Dearborn Heights School District No. 7, MI",6cfaad50-b09b-4bf9-ac9a-2263db0d108d,annapolis-high-school-dearborn-heights-mi,Dearborn Heights School District No. 7,Dearborn Heights School District No. 7,Dearborn Heights School District No. 7,"Dearborn Heights, MI",Dearborn Heights,MI,"Dearborn Heights, MI",dearborn-heights-school-district-no-7-mi,221,3.443438914027149
traditional,,2.66,,,201155001077,172725,Sedgwick High School,Sedgwick High School,Sedgwick High School,"Sedgwick, KS",Sedgwick,KS,37.915683,-97.436877,7-12,217,13,Public,Public School,,"Sedgwick Public Schools, KS",315f06c8-5949-4d7b-a412-b68a5fdde4a5,sedgwick-high-school-sedgwick-ks,Sedgwick Public Schools,Sedgwick Public Schools,Sedgwick Public Schools,"Sedgwick, KS",Sedgwick,KS,"Sedgwick, KS",sedgwick-public-schools-ks,39,3.2564102564102564
traditional,,2.66,,,190579000181,160545,Burlington Community High School,Burlington Community High School,Burlington Community High School,"Burlington, IA",Burlington,IA,40.805704,-91.134877,9-12,1058,13,Public,Public School,,"Burlington Community School District, IA",046774b3-f42d-44fe-bee1-533cd205d980,burlington-community-high-school-burlington-ia,Burlington Community School District,Burlington Community School District,Burlington Community School District,"Burlington, IA",Burlington,IA,"Burlington, IA",burlington-community-school-district-ia,109,3.2018348623853212
traditional,,2.66,,,263084006714,233410,Sandusky Junior/Senior High School,Sandusky Junior/Senior High School,Sandusky Junior/Senior High School,"Sandusky, MI",Sandusky,MI,43.411898,-82.827182,7-12,450,19,Public,Public School,,"Sandusky Community School District, MI",111b2d2a-7060-410c-a228-156f36bb2d69,sandusky-junior-senior-high-school-sandusky-mi,Sandusky Community School District,Sandusky Community School District,Sandusky Community School District,"Sandusky, MI",Sandusky,MI,"Sandusky, MI",sandusky-community-school-district-mi,32,3.40625
traditional,,2.66,,,060001609085,053559,Hillside High School,Hillside High School,Hillside High School,"Upland, CA",Upland,CA,34.095919,-117.679965,10-12,160,13,"Public, Alternative",Public School,,"Upland Unified School District, CA",c658a38d-c81e-42fa-b981-5096c66f60d7,hillside-high-school-upland-ca,Upland Unified School District,Upland Unified School District,Upland Unified School District,"Upland, CA",Upland,CA,"Upland, CA",upland-unified-school-district-ca,2,4.5
traditional,,2.66,,,060702000647,050435,Calistoga Junior/Senior High School,Calistoga Junior-Senior High School,Calistoga Junior-Senior High School,"Calistoga, CA",Calistoga,CA,38.583663,-122.581465,7-12,379,17,Public,Public School,,"Calistoga Joint Unified School District, CA",6e6dd59b-b0c7-4a5f-af8b-3c5ca61cc5fe,calistoga-junior-senior-high-school-calistoga-ca,Calistoga Joint Unified School District,Calistoga Joint Unified School District,Calistoga Joint Unified School District,"Calistoga, CA",Calistoga,CA,"Calistoga, CA",calistoga-joint-unified-school-district-ca,30,3.1
traditional,,2.66,,,411232001075,381172,Tillamook High School,Tillamook High School,Tillamook High School,"Tillamook, OR",Tillamook,OR,45.449186,-123.838263,9-12,687,19,Public,Public School,,"Tillamook School District, OR",8563c985-60d7-4c40-868b-48cb5d1d1e6b,tillamook-high-school-tillamook-or,Tillamook School District,Tillamook School District,Tillamook School District,"Tillamook, OR",Tillamook,OR,"Tillamook, OR",tillamook-school-district-or,77,3.4935064935064934
traditional,,2.66,,,051200000962,042180,Rose Bud High School,Rose Bud High School,Rose Bud High School,"Rose Bud, AR",Rose Bud,AR,35.333941,-92.073478,7-12,395,8,Public,Public School,,"Rose Bud School District, AR",43ded53c-2a7d-4b44-97b4-57bb9dd62be6,rose-bud-high-school-rose-bud-ar,Rose Bud School District,Rose Bud School District,Rose Bud School District,"Rose Bud, AR",Rose Bud,AR,"Rose Bud, AR",rose-bud-school-district-ar,20,3.5
traditional,,2.66,,,317305001192,281360,Louisville High School,Louisville High School,Louisville High,"Louisville, NE",Louisville,NE,40.99987,-96.164248,9-12,193,12,Public,Public School,,"Louisville Public Schools, NE",4c8c55f6-fb0b-4e5d-92cc-499d3f9cdad2,louisville-high-school-louisville-ne,Louisville Public Schools,Louisville Public Schools,Louisville Public Schools,"Louisville, NE",Louisville,NE,"Louisville, NE",louisville-public-schools-ne,21,3.6666666666666665
traditional,,2.66,,,484545005171,447500,White Deer High School,White Deer High School,White Deer High School,"White Deer, TX",White Deer,TX,35.430282,-101.173028,7-12,142,8,Public,Public School,,"White Deer Independent School District, TX",17319bf2-4a7a-4090-9c87-e21247631d70,white-deer-high-school-white-deer-tx,White Deer Independent School District,White Deer Independent School District,White Deer Independent School District,"White Deer, TX",White Deer,TX,"White Deer, TX",white-deer-independent-school-district-tx,17,3.764705882352941
traditional,,,,,530001501016,481481,Washington State School for the Deaf,Washington State School for the Deaf,Washington State School for the Deaf,"Vancouver, WA",Vancouver,WA,45.624943,-122.640514,"PK, K-12",91,4,Public,Public School,Public School,"Vancouver, WA",98c467ee-4c68-4cf7-9e30-2549fd7018d1,washington-state-school-for-the-deaf-vancouver-wa,,,,,,,,,1,5
traditional,,2.66,,,317503001460,281815,Osmond High School,Osmond High School,Osmond High School,"Osmond, NE",Osmond,NE,42.365553,-97.595441,7-12,113,9,Public,Public School,,"Osmond Community Schools, NE",4c1ed1b8-9acf-40e3-9bf1-71abd52d9d59,osmond-high-school-osmond-ne,Osmond Community Schools,Osmond Community Schools,Osmond Community Schools,"Osmond, NE",Osmond,NE,"Osmond, NE",osmond-community-schools-ne,13,3.6153846153846154
traditional,,2.66,,,530456002797,,PARADE Program (Parents & Riverview Actively Delivering Education),PARADE Program (Parents & Riverview Actively Delivering Education),PARADE Program (Parents & Riverview Actively Delivering Education),"Carnation, WA",Carnation,WA,47.651489,-121.907284,"PK, K-12",120,28,"Public, Alternative",Public School,,"Riverview School District, WA",8a888773-83e4-4308-8a30-4aa9e0f9afe3,parade-program-parents--and--riverview-actively-delivering-education-carnation-wa,Riverview School District,Riverview School District,Riverview School District,"Duvall, WA",Duvall,WA,"Duvall, WA",riverview-school-district-wa,1,5
traditional,,2.66,,,292041001086,262100,Marshall Senior High School,Marshall Senior High School,Marshall Senior High School,"Marshall, MO",Marshall,MO,39.11315,-93.208702,9-12,796,16,Public,Public School,,"Marshall School District, MO",95f036ba-3bb0-4a00-bfee-45de377d43d2,marshall-senior-high-school-marshall-mo,Marshall School District,Marshall School District,Marshall School District,"Marshall, MO",Marshall,MO,"Marshall, MO",marshall-school-district-mo,70,3.3142857142857145
traditional,,2.66,,,350225001064,,Early College High School,Early College High School,Early College High School,"Roswell, NM",Roswell,NM,33.314507,-104.524262,9-12,79,9,Public,Public School,,"Roswell Independent Schools, NM",e09a8578-123e-4136-ab06-bc923a485d5f,early-college-high-school-roswell-nm-350225001064,Roswell Independent Schools,Roswell Independent Schools,Roswell Independent Schools,"Roswell, NM",Roswell,NM,"Roswell, NM",roswell-independent-schools-nm,3,4.333333333333333
traditional,,2.66,,,420954006269,391360,Fairfield Area High School,Fairfield Area High School,Fairfield Area High School,"Fairfield, PA",Fairfield,PA,39.781823,-77.376667,9-12,342,12,Public,Public School,,"Fairfield Area School District, PA",80e08d85-97bd-4ea6-a246-86f32c0fc37b,fairfield-area-high-school-fairfield-pa,Fairfield Area School District,Fairfield Area School District,Fairfield Area School District,"Fairfield, PA",Fairfield,PA,"Fairfield, PA",fairfield-area-school-district-pa,117,3.247863247863248
traditional,,2.66,,,421857006439,393175,Pen Argyl Area High School,Pen Argyl Area High School,Pen Argyl Area High School,"Pen Argyl, PA",Pen Argyl,PA,40.871139,-75.259013,9-12,518,13,Public,Public School,,"Pen Argyl Area School District, PA",289cbacb-11b2-401a-8b3b-f78b4e8e6d29,pen-argyl-area-high-school-pen-argyl-pa,Pen Argyl Area School District,Pen Argyl Area School District,Pen Argyl Area School District,"Pen Argyl, PA",Pen Argyl,PA,"Pen Argyl, PA",pen-argyl-area-school-district-pa,81,3.45679012345679
traditional,,2.66,,,290832002276,260543,Crest Ridge High School,Crest Ridge High School,Crest Ridge High School,"Centerview, MO",Centerview,MO,38.750066,-93.840228,7-12,241,11,Public,Public School,,"Johnson County R-VII School District, MO",4a8e5486-ad21-4304-81d5-a6ecbd52e486,crest-ridge-high-school-centerview-mo,Johnson County R-VII School District,Johnson County R-VII School District,Johnson County R-VII School District,"Centerview, MO",Centerview,MO,"Centerview, MO",johnson-county-r-vii-school-district-mo,27,2.962962962962963
traditional,,2.66,,,360009606054,331056,Academy for Conservation & the Environment,Academy for Conservation & the Environment,Academy for Conservation & the Environment,"Brooklyn, NY",Brooklyn,NY,40.633312,-73.916881,9-12,300,14,Public,Public School,,"New York City Geographic District No. 18, NY",c3f977da-ef6b-4088-a011-91ca3b557988,academy-for-conservation--and--the-environment-brooklyn-ny,New York City Geographic District No. 18,New York City Geographic District No. 18,New York City Geographic District No. 18,"Brooklyn, NY",Brooklyn,NY,"Brooklyn, NY",new-york-city-geographic-district-no-18-ny,25,3.68
traditional,,2.66,,,483897004452,446325,San Marcos High School,San Marcos High School,San Marcos High School,"San Marcos, TX",San Marcos,TX,29.823089,-97.953015,9-12,2310,14,Public,Public School,,"San Marcos Consolidated Independent School District, TX",0cd602d4-9d36-42a9-9542-cc3f9946700c,san-marcos-high-school-san-marcos-tx,San Marcos Consolidated Independent School District,San Marcos Consolidated Independent School District,San Marcos Consolidated Independent School District,"San Marcos, TX",San Marcos,TX,"San Marcos, TX",san-marcos-consolidated-independent-school-district-tx,295,3.688135593220339
traditional,,2.66,,,361598001381,332635,Johnstown Senior High School,Johnstown Senior High School,Johnstown Senior High School,"Johnstown, NY",Johnstown,NY,42.634099,-73.551065,9-12,526,13,Public,Public School,,"Johnstown City School District, NY",f07f0e58-92d0-4c13-99dc-1d64e6c9bdff,johnstown-senior-high-school-johnstown-ny,Johnstown City School District,Johnstown City School District,Johnstown City School District,"Johnstown, NY",Johnstown,NY,"Johnstown, NY",johnstown-city-school-district-ny,94,3.3617021276595747
traditional,,2.66,,,280264000515,250350,Loyd Star School,Loyd Star School,Loyd Star School,"Brookhaven, MS",Brookhaven,MS,31.627344,-90.553306,"PK, K-12",797,16,Public,Public School,,"Lincoln County School District, MS",6692e9e8-9edf-40a6-91f4-1f5ae6ca21bd,loyd-star-school-brookhaven-ms,Lincoln County School District,Lincoln County School District,Lincoln County School District,"Brookhaven, MS",Brookhaven,MS,"Brookhaven, MS",lincoln-county-school-district-ms,21,3.7142857142857144
