source,category,overall_niche_grade,rank_within_category,total_ranked,ncessch,ceeb,name,abbrev,short_name,location,city,state_code,latitude,longitude,grade_level,num_students,student_teacher_ratio,character,genus,tagline_category,tagline_location,guid,url,district_name,district_abbrev,district_short_name,district_location,district_city,district_state_code,district_tagline_location,district_url,niche_review_count,niche_review_average
traditional,,1.33,,,263234001932,233469,Asher School,Asher School,Asher School,"Southgate, MI",Southgate,MI,42.192081,-83.194581,"PK, 9-12",125,15,"Public, Alternative",Public School,,"Southgate Community School District, MI",5c3ff229-229f-40dd-863f-9738af797302,asher-school-southgate-mi,Southgate Community School District,Southgate Community School District,Southgate Community School District,"Southgate, MI",Southgate,MI,"Southgate, MI",southgate-community-school-district-mi,13,2.8461538461538463
traditional,,1.33,,,130174000686,111049,Towers High School,Towers High School,Towers High School,"Decatur, GA",Decatur,GA,33.746285,-84.237286,9-12,842,14,Public,Public School,,"Dekalb County Schools, GA",7395f8d7-ddb6-43a0-ab1e-c8f7be15f160,towers-high-school-decatur-ga,Dekalb County Schools,Dekalb County Schools,Dekalb County Schools,"Stone Mountain, GA",Stone Mountain,GA,"Stone Mountain, GA",dekalb-county-schools-ga,149,3.436241610738255
traditional,,1.33,,,130174000636,112836,Redan High School,Redan High School,Redan High School,"Stone Mountain, GA",Stone Mountain,GA,33.759865,-84.175326,9-12,1002,16,Public,Public School,,"Dekalb County Schools, GA",8636fa5a-3d19-4e66-9e2f-55ace2a1de46,redan-high-school-stone-mountain-ga,Dekalb County Schools,Dekalb County Schools,Dekalb County Schools,"Stone Mountain, GA",Stone Mountain,GA,"Stone Mountain, GA",dekalb-county-schools-ga,302,3.2549668874172184
traditional,,1.33,,,170993006264,141057,North Lawndale College Prep,North Lawndale College Prep,North Lawndale College Prep,"Chicago, IL",Chicago,IL,41.768739,-87.645978,9-12,587,90,Public,Public School,,"Chicago Public Schools, IL",30f3580d-1eff-47bf-81d7-06e76b3380ab,north-lawndale-college-prep-chicago-il,Chicago Public Schools,Chicago Public Schools,Chicago Public Schools,"Chicago, IL",Chicago,IL,"Chicago, IL",chicago-public-schools-il,16,3.4375
traditional,,1.33,,,302891101086,270098,Rocky Boy High School,Rocky Boy High School,Rocky Boy High School,"Box Elder, MT",Box Elder,MT,48.2576,-109.783,9-12,118,10,Public,Public School,Public School,"Box Elder, MT",a2b3ae7b-e86f-4f00-8491-832e8dceb87f,rocky-boy-high-school-box-elder-mt,,,,,,,,,20,3.6
traditional,,1.33,,,280219000396,251405,Lanier High School,Lanier High School,Lanier High School,"Jackson, MS",Jackson,MS,32.317985,-90.195679,9-12,639,13,Public,Public School,,"Jackson Public School District, MS",6c534184-04ac-417c-a487-06dc8647d7a3,lanier-high-school-jackson-ms,Jackson Public School District,JPS,Jackson Public School District,"Jackson, MS",Jackson,MS,"Jackson, MS",jackson-public-school-district-ms,46,3.5652173913043477
traditional,,1.33,,,173291003407,142286,Proviso West High School,Proviso West High School,Proviso West High School,"Hillside, IL",Hillside,IL,41.869954,-87.901377,9-12,1853,19,Public,Public School,,"Proviso Township High School District No. 209, IL",a8795fd9-5e33-4752-b131-9c204396b2e0,proviso-west-high-school-hillside-il,Proviso Township High School District No. 209,Proviso Township High School District No. 209,Proviso Township High School District No. 209,"Forest Park, IL",Forest Park,IL,"Forest Park, IL",proviso-township-high-school-district-no-209-il,283,2.9929328621908127
traditional,,1.33,,,280195000335,251275,Holly Springs High School,Holly Springs High School,Holly Springs High School,"Holly Springs, MS",Holly Springs,MS,34.770317,-89.44259,9-12,366,20,Public,Public School,,"Holly Springs School District, MS",63b2475f-1fa0-45fa-8e24-fe3d11e9c0e9,holly-springs-high-school-holly-springs-ms,Holly Springs School District,Holly Springs School District,Holly Springs School District,"Holly Springs, MS",Holly Springs,MS,"Holly Springs, MS",holly-springs-school-district-ms,74,3.310810810810811
traditional,,1.33,,,292265001248,262440,Normandy High School,Normandy High School,Normandy High School,"St Louis, MO",St Louis,MO,38.694786,-90.272081,9-12,673,16,Public,Public School,,"Normandy School District, MO",16e6e68b-c89e-4413-a09b-93bffbb412df,normandy-high-school-st-louis-mo,Normandy School District,Normandy School District,Normandy School District,"St Louis, MO",St Louis,MO,"St Louis, MO",normandy-school-district-mo,37,3.108108108108108
traditional,,1.33,,,390437800533,,Robert H. Jamison School,Robert H. Jamison School,Robert H. Jamison School,"Cleveland, OH",Cleveland,OH,41.447933,-81.579626,"PK, K-11",377,17,Public,Public School,,"Cleveland Municipal School District, OH",b7ec0de9-fdb6-4a75-a2ec-f1cc17479028,robert-h-jamison-school-cleveland-oh,Cleveland Municipal School District,Cleveland Municipal School District,Cleveland Municipal School District,"Cleveland, OH",Cleveland,OH,"Cleveland, OH",cleveland-municipal-school-district-oh,0,0
traditional,,1.33,,,170993000895,141073,Percy L Julian High School,Percy L Julian High School,Percy L Julian High School,"Chicago, IL",Chicago,IL,41.706243,-87.653735,9-12,449,12,Public,Public School,,"Chicago Public Schools, IL",8b2c11d5-bca5-4849-8db3-21df645d2b11,percy-l-julian-high-school-chicago-il,Chicago Public Schools,Chicago Public Schools,Chicago Public Schools,"Chicago, IL",Chicago,IL,"Chicago, IL",chicago-public-schools-il,139,3.1654676258992804
traditional,,1.33,,,410339001804,,Winter Lakes School,Winter Lakes High School,Winter Lakes High School,"Coquille, OR",Coquille,OR,43.175693,-124.186868,3-12,307,37,"Public, Online, Alternative",Online School,Online School,"Coquille School District, OR",c41fa86c-95a5-47c4-9bab-b35591440088,winter-lakes-school-coquille-or,Coquille School District,Coquille School District,Coquille School District,"Coquille, OR",Coquille,OR,"Coquille, OR",coquille-school-district-or,2,4
traditional,,1.33,,,170993006219,140983,Chicago Excel Academy High School,Chicago Excel Academy High School,Chicago Excel Academy High School,"Chicago, IL",Chicago,IL,41.692147,-87.653267,9-12,245,130,Public,Public School,,"Chicago Public Schools, IL",759e16e7-1da8-4136-a2de-b67fe6bb239c,chicago-excel-academy-high-school-chicago-il,Chicago Public Schools,Chicago Public Schools,Chicago Public Schools,"Chicago, IL",Chicago,IL,"Chicago, IL",chicago-public-schools-il,7,3.142857142857143
traditional,,1.33,,,470014801186,431512,Wooddale High School,Wooddale High School,Wooddale High School,"Memphis, TN",Memphis,TN,35.058212,-89.892078,9-12,597,11,Public,Public School,,"Shelby County Schools, TN",df5a58a8-f87b-4c74-92db-f52407ca919a,wooddale-high-school-memphis-tn,Shelby County Schools,Shelby County Schools,Shelby County Schools,"Memphis, TN",Memphis,TN,"Memphis, TN",shelby-county-schools-tn,132,3.159090909090909
traditional,,1.33,,,484122010786,443599,Andy Dekaney High School,Andy Dekaney High School,Andy Dekaney High School,"Houston, TX",Houston,TX,30.02123,-95.41993,9-12,2141,17,Public,Public School,,"Spring Independent School District, TX",d59cc3f2-ed06-4234-a22d-820aafb58e21,andy-dekaney-high-school-houston-tx,Spring Independent School District,SISD,Spring Independent School District,"Houston, TX",Houston,TX,"Houston, TX",spring-independent-school-district-tx,445,3.292134831460674
traditional,,1.33,,,260110304734,230917,Ford High School,Ford High School,Ford High School,"Detroit, MI",Detroit,MI,42.4384,-83.239204,9-12,483,22,Public,Public School,,"Detroit Public Schools Community School District, MI",b319bf7a-92ac-40cd-9ffd-67fcdab63db5,ford-high-school-detroit-mi,Detroit Public Schools Community School District,Detroit Public Schools Community School District,Detroit Public Schools Community School District,"Detroit, MI",Detroit,MI,"Detroit, MI",detroit-public-schools-community-school-district-mi,49,3.612244897959184
traditional,,1.33,,,220054000434,190242,Tara High School,Tara High School,Tara High School,"Baton Rouge, LA",Baton Rouge,LA,30.434835,-91.091023,9-12,996,17,Public,Public School,,"East Baton Rouge Parish Public Schools, LA",9948a53d-5371-4b88-8a52-52a319c6408e,tara-high-school-baton-rouge-la,East Baton Rouge Parish Public Schools,East Baton Rouge Parish Public Schools,East Baton Rouge Parish Public Schools,"Baton Rouge, LA",Baton Rouge,LA,"Baton Rouge, LA",east-baton-rouge-parish-public-schools-la,49,3.204081632653061
traditional,,1.33,,,360010106190,,Eagle Academy for Young Men III,Eagle Academy for Young Men III,Eagle Academy for Young Men III,"Jamaica, NY",Jamaica,NY,40.691605,-73.779098,6-12,494,15,"Public, All-Boys",All-Boys School,,"New York City Geographic District No. 29, NY",e883269c-6f87-421c-88c1-f1a633161be2,eagle-academy-for-young-men-iii-jamaica-ny,New York City Geographic District No. 29,New York City Geographic District No. 29,New York City Geographic District No. 29,"Queens Village, NY",Queens Village,NY,"Queens Village, NY",new-york-city-geographic-district-no-29-ny,16,3.375
traditional,,1.33,,,010235000891,011748,Midfield High School,Midfield High School,Midfield High School,"Midfield, AL",Midfield,AL,33.453375,-86.907905,9-12,324,16,Public,Public School,,"Midfield City Schools, AL",3dddc005-9383-41ff-8289-a102f41afb2f,midfield-high-school-midfield-al,Midfield City Schools,Midfield City Schools,Midfield City Schools,"Midfield, AL",Midfield,AL,"Midfield, AL",midfield-city-schools-al,53,3.3773584905660377
traditional,,1.33,,,530024002074,480037,Weston High School,Weston High School,Weston High School,"Arlington, WA",Arlington,WA,48.152354,-122.17088,9-12,144,14,"Public, Alternative",Public School,,"Arlington School District, WA",d1efc5a2-1dd8-4638-a1aa-0650e022d47b,weston-high-school-arlington-wa,Arlington School District,Arlington School District,Arlington School District,"Arlington, WA",Arlington,WA,"Arlington, WA",arlington-school-district-wa,1,4
traditional,,1.33,,,470159000626,430283,Brainerd High School,Brainerd High School,Brainerd High School,"Chattanooga, TN",Chattanooga,TN,35.026681,-85.220658,9-12,611,12,Public,Public School,,"Hamilton County School District, TN",8bc3b7a1-0b17-4b14-95ba-6a70a3e88ecc,brainerd-high-school-chattanooga-tn,Hamilton County School District,HCS,Hamilton County Schools,"Chattanooga, TN",Chattanooga,TN,"Chattanooga, TN",hamilton-county-school-district-tn,56,3.3214285714285716
traditional,,1.33,,,240009001381,210202,Academy for College & Career Exploration,Academy for College & Career Exploration,Academy for College & Career Exploration,"Baltimore, MD",Baltimore,MD,39.33051,-76.636454,6-12,541,15,Public,Public School,,"Baltimore City Public Schools, MD",cf7e389b-89ed-4eed-bcb0-e9e782832867,academy-for-college--and--career-exploration-baltimore-md,Baltimore City Public Schools,BCPS,Baltimore City Public Schools,"Baltimore, MD",Baltimore,MD,"Baltimore, MD",baltimore-city-public-schools-md,21,3.8095238095238093
traditional,,1.33,,,130042001918,111967,Westside High School,Westside High School,Westside High School,"Macon, GA",Macon,GA,32.81581,-83.745566,9-12,1161,17,Public,Public School,,"Bibb County Schools, GA",091b1119-f937-4d36-b73f-a0be2ae2bd1e,westside-high-school-macon-ga,Bibb County Schools,Bibb County Schools,Bibb County Schools,"Macon, GA",Macon,GA,"Macon, GA",bibb-county-schools-ga,100,3.63
traditional,,1.33,,,010237000964,012235,CF Vigor High School,Cf Vigor High School,Cf Vigor High School,"Prichard, AL",Prichard,AL,30.742798,-88.079774,9-12,557,16,Public,Public School,,"Mobile County Schools, AL",fa720ab7-795d-4238-affe-7958a9f7554b,cf-vigor-high-school-prichard-al,Mobile County Schools,Mobile County Schools,Mobile County Schools,"Mobile, AL",Mobile,AL,"Mobile, AL",mobile-county-schools-al,91,3.5824175824175826
traditional,,1.33,,,130102000413,112680,Groves High School,Groves High School,Groves High School,"Savannah, GA",Savannah,GA,32.149932,-81.168472,9-12,689,13,Public,Public School,,"Savannah-Chatham County Public School System, GA",60b2ee36-8b98-41af-8dd5-100dbd9faa59,groves-high-school-savannah-ga,Savannah-Chatham County Public School System,Savannah-Chatham County Public School System,Savannah-Chatham County Public School System,"Savannah, GA",Savannah,GA,"Savannah, GA",savannah-chatham-county-public-school-system-ga,136,3.323529411764706
traditional,,1.33,,,370216002208,340025,Hertford County High School,Hertford County High School,Hertford County High School,"Ahoskie, NC",Ahoskie,NC,36.295139,-76.998945,9-12,605,15,Public,Public School,,"Hertford County Schools, NC",1653a053-a652-471a-987e-24038c1e5491,hertford-county-high-school-ahoskie-nc,Hertford County Schools,Hertford County Schools,Hertford County Schools,"Winton, NC",Winton,NC,"Winton, NC",hertford-county-schools-nc,124,2.943548387096774
traditional,,1.33,,,470014801058,431406,Fairley High School,Fairley High School,Fairley High School,"Memphis, TN",Memphis,TN,35.013427,-90.050947,9-12,696,19,Public,Public School,,"Shelby County Schools, TN",d207e2ee-9ed8-4ba3-ae97-ae125fc68c79,fairley-high-school-memphis-tn-470014801058,Shelby County Schools,Shelby County Schools,Shelby County Schools,"Memphis, TN",Memphis,TN,"Memphis, TN",shelby-county-schools-tn,96,3.4895833333333335
traditional,,1.33,,,370195000866,343320,Northwest Halifax High School,Northwest Halifax High School,Northwest Halifax High School,"Littleton, NC",Littleton,NC,36.387031,-77.78493,9-12,349,15,Public,Public School,,"Halifax County Schools, NC",bdaff2e4-1fbc-435a-8d2e-bf1a7440fc5a,northwest-halifax-high-school-littleton-nc,Halifax County Schools,Halifax County Schools,Halifax County Schools,"Halifax, NC",Halifax,NC,"Halifax, NC",halifax-county-schools-nc,22,3.2272727272727275
traditional,,1.33,,,170993000851,140898,Harlan Community Academy High School,Harlan Community Academy High School,Harlan Community Academy High School,"Chicago, IL",Chicago,IL,41.718933,-87.620601,9-12,328,14,Public,Public School,,"Chicago Public Schools, IL",6e02f6a9-edd9-4e2c-baa9-0d9b2e071f57,harlan-community-academy-high-school-chicago-il,Chicago Public Schools,Chicago Public Schools,Chicago Public Schools,"Chicago, IL",Chicago,IL,"Chicago, IL",chicago-public-schools-il,102,3.1372549019607843
traditional,,1.33,,,280219000390,251400,Jim Hill High School,Jim Hill High School,Jim Hill High School,"Jackson, MS",Jackson,MS,32.290333,-90.219982,9-12,1015,14,Public,Public School,,"Jackson Public School District, MS",54291e55-32e1-4a89-9c01-717fb41c890f,jim-hill-high-school-jackson-ms,Jackson Public School District,JPS,Jackson Public School District,"Jackson, MS",Jackson,MS,"Jackson, MS",jackson-public-school-district-ms,246,3.434959349593496
traditional,,1.33,,,470014801859,430762,Kirby High School,Kirby High School,Kirby High School,"Memphis, TN",Memphis,TN,35.039049,-89.846776,9-12,821,14,Public,Public School,,"Shelby County Schools, TN",55a581b1-e729-4ecb-9961-5e1f0743c46d,kirby-high-school-memphis-tn,Shelby County Schools,Shelby County Schools,Shelby County Schools,"Memphis, TN",Memphis,TN,"Memphis, TN",shelby-county-schools-tn,188,3.3617021276595747
traditional,,1.33,,,170993006257,140009,Little Black Pearl Arts Academy High School,Little Black Pearl Arts Academy High School,Little Black Pearl Arts Academy High School,"Chicago, IL",Chicago,IL,41.809677,-87.600465,9-12,116,12,Public,Public School,,"Chicago Public Schools, IL",513c1634-bc18-4173-8619-3c146c5f9cc8,little-black-pearl-arts-academy-high-school-chicago-il,Chicago Public Schools,Chicago Public Schools,Chicago Public Schools,"Chicago, IL",Chicago,IL,"Chicago, IL",chicago-public-schools-il,22,3.4545454545454546
traditional,,1.33,,,130102003941,112710,The School of Liberal Studies at Savannah High School,The School of Liberal Studies at Savannah High School,The School of Liberal Studies at Savannah High School,"Savannah, GA",Savannah,GA,32.063696,-81.059455,9-12,521,12,Public,Public School,,"Savannah-Chatham County Public School System, GA",3ff9f953-62a0-4c3d-bbd9-2b2f02cd778e,the-school-of-liberal-studies-at-savannah-high-school-savannah-ga,Savannah-Chatham County Public School System,Savannah-Chatham County Public School System,Savannah-Chatham County Public School System,"Savannah, GA",Savannah,GA,"Savannah, GA",savannah-chatham-county-public-school-system-ga,46,3.4130434782608696
traditional,,1.33,,,240009000203,210085,Forest Park High School,Forest Park High School,Forest Park High School,"Baltimore, MD",Baltimore,MD,39.331728,-76.690511,9-12,597,18,Public,Public School,,"Baltimore City Public Schools, MD",33259567-686a-45d1-81c6-6729be10be73,forest-park-high-school-baltimore-md,Baltimore City Public Schools,BCPS,Baltimore City Public Schools,"Baltimore, MD",Baltimore,MD,"Baltimore, MD",baltimore-city-public-schools-md,23,2.6956521739130435
traditional,,1.33,,,341800001264,311623,Willingboro High School,Willingboro High School,Willingboro High School,"Willingboro, NJ",Willingboro,NJ,40.011,-74.8861,9-12,652,13,Public,Public School,,"Willingboro Public School District, NJ",86d28f33-ef87-4eff-b625-052db8c03bc2,willingboro-high-school-willingboro-nj,Willingboro Public School District,Willingboro Public School District,Willingboro Public School District,"Willingboro, NJ",Willingboro,NJ,"Willingboro, NJ",willingboro-public-school-district-nj,136,3.0220588235294117
traditional,,1.33,,,200795001425,171537,F.L. Schlagle High School,F.L. Schlagle High School,F.L. Schlagle High School,"Kansas City, KS",Kansas City,KS,39.131958,-94.715235,9-12,1040,15,Public,Public School,,"Kansas City Kansas Public Schools, KS",1353fb82-f8dd-4f96-9efc-86df8db4463e,fl-schlagle-high-school-kansas-city-ks,Kansas City Kansas Public Schools,Kansas City Kansas Public Schools,Kansas City Kansas Public Schools,"Kansas City, KS",Kansas City,KS,"Kansas City, KS",kansas-city-kansas-public-schools-ks,122,3.1639344262295084
traditional,,1.33,,,421899003816,393504,Samuel Fels High School,Samuel Fels High School,Samuel Fels High School,"Philadelphia, PA",Philadelphia,PA,40.040396,-75.085962,9-12,946,17,Public,Public School,,"Philadelphia City School District, PA",c07cdb4e-fce2-4b2d-a88f-f71b0ed2e1ce,samuel-fels-high-school-philadelphia-pa,Philadelphia City School District,SRC,Philadelphia City School District,"Philadelphia, PA",Philadelphia,PA,"Philadelphia, PA",philadelphia-city-school-district-pa,75,3.56
traditional,,1.33,,,261428008350,231423,Tri-County Educational Center,Digital Learning Center,Digital Learning Center,"Ferndale, MI",Ferndale,MI,42.449296,-83.158783,9-12,328,35,"Public, Alternative",Public School,,"Ferndale Public Schools, MI",bc5eecef-4c4e-4254-9165-03535c986f15,tri-county-educational-center-ferndale-mi,Ferndale Public Schools,Ferndale Public Schools,Ferndale Public Schools,"Ferndale, MI",Ferndale,MI,"Ferndale, MI",ferndale-public-schools-mi,2,5
traditional,,1.33,,,470014801080,431415,Hamilton High School,Hamilton High School,Hamilton High School,"Memphis, TN",Memphis,TN,35.100782,-90.017491,9-12,655,13,Public,Public School,,"Shelby County Schools, TN",63d7fcb1-7bde-4d58-99b8-856941446f27,hamilton-high-school-memphis-tn,Shelby County Schools,Shelby County Schools,Shelby County Schools,"Memphis, TN",Memphis,TN,"Memphis, TN",shelby-county-schools-tn,70,3.585714285714286
traditional,,1.33,,,220105000780,192830,Madison High School,Madison High School,Madison High School,"Tallulah, LA",Tallulah,LA,32.396907,-91.192985,8-12,350,17,Public,Public School,,"Madison Parish Public Schools, LA",b6844918-d90c-4f14-9700-5f4bbad3d757,madison-high-school-tallulah-la,Madison Parish Public Schools,Madison Parish Public Schools,Madison Parish Public Schools,"Tallulah, LA",Tallulah,LA,"Tallulah, LA",madison-parish-public-schools-la,22,3.409090909090909
traditional,,1.33,,,510324002082,471835,Armstrong High School,Armstrong High School,Armstrong High School,"Richmond, VA",Richmond,VA,37.551955,-77.404821,9-12,836,13,Public,Public School,,"Richmond City Public Schools, VA",090c0b6b-972d-4697-a7fa-e09d91658de0,armstrong-high-school-richmond-va,Richmond City Public Schools,RPS,Richmond City Public Schools,"Richmond, VA",Richmond,VA,"Richmond, VA",richmond-city-public-schools-va,48,3.625
traditional,,1.33,,,220004000344,190145,Baker High School,Baker High School,Baker High School,"Baker, LA",Baker,LA,30.588213,-91.16718,9-12,491,18,Public,Public School,,"Baker City Public Schools, LA",4dee9bb8-20bf-47ac-9617-0abfdd0912c3,baker-high-school-baker-la,Baker City Public Schools,Baker City Public Schools,Baker City Public Schools,"Baker, LA",Baker,LA,"Baker, LA",baker-city-public-schools-la,75,3.466666666666667
traditional,,1.33,,,390437800420,,Anton Grdina School,Anton Grdina School,Anton Grdina School,"Cleveland, OH",Cleveland,OH,41.483117,-81.638781,"PK, K-11",398,16,Public,Public School,,"Cleveland Municipal School District, OH",8d8346dd-8430-4106-953b-945e57bd503d,anton-grdina-school-cleveland-oh,Cleveland Municipal School District,Cleveland Municipal School District,Cleveland Municipal School District,"Cleveland, OH",Cleveland,OH,"Cleveland, OH",cleveland-municipal-school-district-oh,0,0
traditional,,1.33,,,171332004975,141725,East St. Louis Senior High School,East St. Louis Senior High School,East St. Louis High,"East Saint Louis, IL",East Saint Louis,IL,38.607258,-90.103676,9-12,1090,16,Public,Public School,,"East St. Louis School District No. 189, IL",909b41ad-4ca9-4e51-9ec0-7045a2e2832a,east-st-louis-senior-high-school-east-saint-louis-il,East St. Louis School District No. 189,East St. Louis School District No. 189,East St. Louis School District No. 189,"East Saint Louis, IL",East Saint Louis,IL,"East Saint Louis, IL",east-st-louis-school-district-no-189-il,183,3.5846994535519126
traditional,,1.33,,,261776008328,231878,Diploma Success Community School,Diploma Success Community School,Diploma Success Community School,"Harper Woods, MI",Harper Woods,MI,42.442868,-82.946654,K-12,173,49,"Public, Online, Alternative",Online School,Online School,"Harper Woods Public Schools, MI",b8a36532-05ee-4b88-841e-0e1b7f547670,diploma-success-community-school-harper-woods-mi,Harper Woods Public Schools,Harper Woods Public Schools,Harper Woods Public Schools,"Harper Woods, MI",Harper Woods,MI,"Harper Woods, MI",harper-woods-public-schools-mi,3,3.6666666666666665
traditional,,1.33,,,390437504213,365007,Virtual High School,Virtual High School,Virtual High School,"Cincinnati, OH",Cincinnati,OH,39.108981,-84.521876,K-12,627,45,"Public, Online",Online School,Online School,"Cincinnati City School District, OH",bcf1d267-f721-4bdc-87e7-611890c8f070,virtual-high-school-cincinnati-oh,Cincinnati City School District,Cincinnati City School District,Cincinnati City School District,"Cincinnati, OH",Cincinnati,OH,"Cincinnati, OH",cincinnati-city-school-district-oh,14,3.642857142857143
traditional,,1.33,,,120018003543,101427,Dave Thomas Education Center West,Dave Thomas Education Center,Dave Thomas Education Center,"Coconut Creek, FL",Coconut Creek,FL,26.24442,-80.197794,"PK, 6-12",669,20,"Public, Alternative",Public School,,"Broward County Public Schools, FL",dcca2f37-4d51-4792-9698-00583d420e59,dave-thomas-education-center-west-coconut-creek-fl,Broward County Public Schools,Brow,Broward,"Fort Lauderdale, FL",Fort Lauderdale,FL,"Fort Lauderdale, FL",broward-county-public-schools-fl,5,3.4
traditional,,1.33,,,010144000516,011055,Fairfield High Preparatory School,Fairfield High Preparatory School,Fairfield High Preparatory School,"Fairfield, AL",Fairfield,AL,33.490149,-86.908216,7-12,722,23,Public,Public School,,"Fairfield City Schools, AL",3b52da44-e728-4746-83f9-8a85693768b0,fairfield-high-preparatory-school-fairfield-al,Fairfield City Schools,Fairfield City Schools,Fairfield City Schools,"Fairfield, AL",Fairfield,AL,"Fairfield, AL",fairfield-city-schools-al,71,3.563380281690141
traditional,,1.33,,,350111000301,320182,Crownpoint High School,Crownpoint High School,Crownpoint High School,"Crownpoint, NM",Crownpoint,NM,35.678086,-108.136907,9-12,267,16,Public,Public School,,"Gallup-McKinley County School District, NM",eb4eb0b5-c302-418f-b193-4c435817ff68,crownpoint-high-school-crownpoint-nm,Gallup-McKinley County School District,Gallup-McKinley County School District,Gallup-McKinley County School District,"Gallup, NM",Gallup,NM,"Gallup, NM",gallup-mckinley-county-school-district-nm,36,2.888888888888889
traditional,,1.33,,,130174003921,110693,Elizabeth Andrews High School,Elizabeth Andrews High School,Elizabeth Andrews High School,"Stone Mountain, GA",Stone Mountain,GA,33.831475,-84.197666,10-12,454,9,Public,Public School,,"Dekalb County Schools, GA",67f0aaa2-b50a-40d4-93bc-a7cfec588de1,elizabeth-andrews-high-school-stone-mountain-ga,Dekalb County Schools,Dekalb County Schools,Dekalb County Schools,"Stone Mountain, GA",Stone Mountain,GA,"Stone Mountain, GA",dekalb-county-schools-ga,23,2.8260869565217392
traditional,,1.33,,,010309002201,012855,Sumter Central High School,Sumter Central High School,Sumter Central High School,"York, AL",York,AL,32.549423,-88.231841,9-12,476,17,Public,Public School,,"Sumter County Schools, AL",aede9d18-62b2-4bc5-b16b-0292dcf82c6d,sumter-central-high-school-york-al,Sumter County Schools,Sumter County Schools,Sumter County Schools,"Livingston, AL",Livingston,AL,"Livingston, AL",sumter-county-schools-al,24,3.2916666666666665
traditional,,1.33,,,061455001986,051054,Cambridge Continuation High School,Cambridge Continuation High School,Cambridge Continuation High School,"Fresno, CA",Fresno,CA,36.745913,-119.736363,9-12,493,31,"Public, Alternative",Public School,,"Fresno Unified School District, CA",60bf1da4-f952-4185-8249-558692c51dde,cambridge-continuation-high-school-fresno-ca,Fresno Unified School District,FUSD,Fresno Unified School District,"Fresno, CA",Fresno,CA,"Fresno, CA",fresno-unified-school-district-ca,3,4.333333333333333
traditional,,1.33,,,390437805320,361285,John Adams High School,John Adams High School,John Adams High School,"Cleveland, OH",Cleveland,OH,41.454329,-81.602777,9-12,417,17,Public,Public School,,"Cleveland Municipal School District, OH",8fba9cb8-8b9a-487c-89df-ec7c3c41a892,john-adams-high-school-cleveland-oh,Cleveland Municipal School District,Cleveland Municipal School District,Cleveland Municipal School District,"Cleveland, OH",Cleveland,OH,"Cleveland, OH",cleveland-municipal-school-district-oh,35,3.3142857142857145
traditional,,1.33,,,390438400782,361797,Thurgood Marshall High School,Thurgood Marshall High School,Thurgood Marshall High School,"Dayton, OH",Dayton,OH,39.761447,-84.260458,9-12,566,18,Public,Public School,,"Dayton City School District, OH",99ee193a-42d9-4413-b74c-dffc7da29ad5,thurgood-marshall-high-school-dayton-oh,Dayton City School District,Dayton City School District,Dayton City School District,"Dayton, OH",Dayton,OH,"Dayton, OH",dayton-city-school-district-oh,51,3.686274509803922
traditional,,1.33,,,170993000972,141020,John Marshall Metropolitan High School,John Marshall Metropolitan High School,John Marshall Metropolitan High School,"Chicago, IL",Chicago,IL,41.878445,-87.707072,9-12,251,9,Public,Public School,,"Chicago Public Schools, IL",4166bf44-1930-424a-945f-bec244b35b55,john-marshall-metropolitan-high-school-chicago-il,Chicago Public Schools,Chicago Public Schools,Chicago Public Schools,"Chicago, IL",Chicago,IL,"Chicago, IL",chicago-public-schools-il,81,3.234567901234568
traditional,,1.33,,,420586006492,390620,Chester High School - Main Campus,Chester High School - Main Campus,Chester High School - Main Campus,"Chester, PA",Chester,PA,39.850291,-75.366342,9-12,994,17,Public,Public School,,"Chester-Upland School District, PA",d46724ae-afe0-4b79-930a-40b88ce8f670,chester-high-school---main-campus-chester-pa,Chester-Upland School District,Chester-Upland School District,Chester-Upland School District,"Chester, PA",Chester,PA,"Chester, PA",chester-upland-school-district-pa,39,3.0256410256410255
traditional,,1.33,,,130123000467,110800,North Clayton High School,North Clayton High School,North Clayton High School,"College Park, GA",College Park,GA,33.608106,-84.439095,9-12,1163,22,Public,Public School,,"Clayton County Schools, GA",952861fb-77b6-49ab-a354-7ba856329524,north-clayton-high-school-college-park-ga,Clayton County Schools,Clayton County Schools,Clayton County Schools,"Jonesboro, GA",Jonesboro,GA,"Jonesboro, GA",clayton-county-schools-ga,183,3.1967213114754096
traditional,,1.33,,,411082001738,381014,Roberts High School,Roberts High School,Roberts High School,"Salem, OR",Salem,OR,44.927872,-122.98869,7-12,501,13,"Public, Alternative",Public School,,"Salem-Keizer School District, OR",45c582ff-a885-4a30-bfb4-75c876bb8f63,roberts-high-school-salem-or,Salem-Keizer School District,Salem-Keizer School District,Salem-Keizer School District,"Salem, OR",Salem,OR,"Salem, OR",salem-keizer-school-district-or,10,3.5
traditional,,1.33,,,470014801122,431456,Mitchell High School,Mitchell High School,Mitchell High School,"Memphis, TN",Memphis,TN,35.055084,-90.054237,9-12,456,15,Public,Public School,,"Shelby County Schools, TN",25b59178-4507-4a0a-8a89-c114a37b2cea,mitchell-high-school-memphis-tn,Shelby County Schools,Shelby County Schools,Shelby County Schools,"Memphis, TN",Memphis,TN,"Memphis, TN",shelby-county-schools-tn,37,3.756756756756757
